mvid,llid,dt,warning,lat,lng,spd_knots,spd_ms,bearing,mag_var
912,182,2022-08-30 13:44:53 Z,A,52.47842983333334,13.419796333333334,0.248,0.127582112,,
913,182,2022-08-30 13:44:54 Z,A,52.478431666666665,13.419800833333333,0.427,0.219667588,,
914,183,2022-08-30 13:44:55 Z,A,52.47843266666667,13.4197945,0.272,0.139928768,,
915,183,2022-08-30 13:44:56 Z,A,52.47843433333333,13.419786166666666,0.304,0.156390976,,
916,183,2022-08-30 13:44:57 Z,A,52.47842633333333,13.419787833333334,0.328,0.168737632,,
917,183,2022-08-30 13:44:58 Z,A,52.478427833333335,13.419787833333334,0.228,0.11729323200000001,,
918,183,2022-08-30 13:44:59 Z,A,52.478440666666664,13.4197815,0.097,0.049901068,,
919,184,2022-08-30 13:45:00 Z,A,52.478433833333334,13.419784833333333,0.330,0.16976652,,
920,184,2022-08-30 13:45:01 Z,A,52.47843133333333,13.419783666666667,0.417,0.214523148,,
921,184,2022-08-30 13:45:02 Z,A,52.478430333333336,13.419752,0.432,0.222239808,,
922,184,2022-08-30 13:45:03 Z,A,52.4784135,13.419757,0.754,0.387890776,,
923,184,2022-08-30 13:45:04 Z,A,52.47840633333333,13.419755833333333,0.804,0.413612976,,
924,185,2022-08-30 13:45:05 Z,A,52.478385833333334,13.4197735,1.421,0.7310249240000001,,
925,185,2022-08-30 13:45:06 Z,A,52.4783865,13.419768,1.152,0.592639488,,
926,185,2022-08-30 13:45:07 Z,A,52.47839033333333,13.4197635,0.921,0.473802924,,
927,185,2022-08-30 13:45:08 Z,A,52.478401166666664,13.419750666666667,0.533,0.27419865200000004,,
928,185,2022-08-30 13:45:09 Z,A,52.478405,13.419744333333334,0.323,0.166165412,,
929,186,2022-08-30 13:45:10 Z,A,52.47840016666667,13.419745166666667,0.545,0.28037198,,
930,186,2022-08-30 13:45:11 Z,A,52.478416333333335,13.4197405,0.126,0.064819944,,
931,186,2022-08-30 13:45:12 Z,A,52.478416833333334,13.419733666666666,0.089,0.045785516,,
932,186,2022-08-30 13:45:13 Z,A,52.47841716666667,13.4197365,0.219,0.112663236,,
933,186,2022-08-30 13:45:14 Z,A,52.478404166666664,13.419738666666667,0.642,0.330273048,,
934,187,2022-08-30 13:45:15 Z,A,52.478398,13.419755666666667,0.993,0.510842892,,
935,187,2022-08-30 13:45:16 Z,A,52.478395,13.419763,1.128,0.5802928319999999,,
