mvid,llid,dt,warning,lat,lng,spd_knots,spd_ms,bearing,mag_var
1208,242,2022-10-27 11:37:07 Z,A,49.505954,5.939114833333333,3.184,1.6379896960000002,151.26,
1209,242,2022-10-27 11:37:08 Z,A,49.505942166666664,5.939125333333333,2.732,1.405461008,148.44,
1210,242,2022-10-27 11:37:09 Z,A,49.50593166666667,5.939136833333333,2.572,1.323149968,147.35,
1211,242,2022-10-27 11:37:10 Z,A,49.50592133333333,5.939148666666666,2.557,1.315433308,145.74,
1212,243,2022-10-27 11:37:11 Z,A,49.505912,5.939156666666666,2.347,1.207400068,146.62,
1213,243,2022-10-27 11:37:12 Z,A,49.505901333333334,5.939164166666667,2.530,1.30154332,147.98,
1214,243,2022-10-27 11:37:13 Z,A,49.505892,5.939168166666667,2.276,1.170874544,152.73,
1215,243,2022-10-27 11:37:14 Z,A,49.5058815,5.939174333333334,2.079,1.069529076,154.25,
1216,243,2022-10-27 11:37:15 Z,A,49.50587083333333,5.9391795,2.077,1.068500188,159.98,
1217,244,2022-10-27 11:37:16 Z,A,49.505860166666665,5.939184666666667,2.331,1.199168964,160.79,
1218,244,2022-10-27 11:37:17 Z,A,49.5058485,5.939187166666667,2.269,1.167273436,166.78,
1219,244,2022-10-27 11:37:18 Z,A,49.50583616666667,5.939189333333333,2.383,1.225920052,173.48,
1220,244,2022-10-27 11:37:19 Z,A,49.505823,5.939191166666666,2.576,1.325207744,175.60,
1221,244,2022-10-27 11:37:20 Z,A,49.505808333333334,5.939195166666667,2.698,1.387969912,176.51,
1222,245,2022-10-27 11:37:21 Z,A,49.50579316666666,5.939199833333333,2.679,1.378195476,176.20,
1223,245,2022-10-27 11:37:22 Z,A,49.505778166666666,5.939197333333333,2.898,1.490858712,181.36,
1224,245,2022-10-27 11:37:23 Z,A,49.5057615,5.939197666666667,2.914,1.4990898160000001,183.15,
1225,245,2022-10-27 11:37:24 Z,A,49.505746,5.939199666666667,2.707,1.392599908,182.50,
1226,245,2022-10-27 11:37:25 Z,A,49.5057315,5.939202,2.516,1.2943411040000001,180.01,
1227,246,2022-10-27 11:37:26 Z,A,49.505717,5.9392035,2.544,1.308745536,179.69,
1228,246,2022-10-27 11:37:27 Z,A,49.50570166666667,5.939199,3.016,1.551563104,184.01,
1229,246,2022-10-27 11:37:28 Z,A,49.50568416666667,5.939199,3.216,1.654451904,183.45,
1230,246,2022-10-27 11:37:29 Z,A,49.505667833333334,5.939200333333334,3.154,1.622556376,184.74,
1231,246,2022-10-27 11:37:30 Z,A,49.505651,5.939199166666667,3.129,1.609695276,185.25,
1232,247,2022-10-27 11:37:31 Z,A,49.50563366666667,5.939199666666667,3.351,1.723901844,184.39,
1233,247,2022-10-27 11:37:32 Z,A,49.50561616666667,5.9391948333333335,3.370,1.73367628,186.28,
1234,247,2022-10-27 11:37:33 Z,A,49.505595666666665,5.939182333333333,4.010,2.06292044,194.15,
1235,247,2022-10-27 11:37:34 Z,A,49.50557833333333,5.939176,3.770,1.93945388,195.26,
1236,247,2022-10-27 11:37:35 Z,A,49.5055615,5.9391731666666665,3.621,1.862801724,193.16,
1237,248,2022-10-27 11:37:36 Z,A,49.50555583333333,5.939178166666666,0.501,0.257736444,,
1238,248,2022-10-27 11:37:37 Z,A,49.50555666666666,5.939192333333334,0.390,0.20063316,,
1239,248,2022-10-27 11:37:38 Z,A,49.505557,5.939190333333333,0.807,0.41515630800000003,,
1240,248,2022-10-27 11:37:39 Z,A,49.505550666666664,5.939184333333333,1.952,1.0041946880000001,198.09,
1241,248,2022-10-27 11:37:40 Z,A,49.50553566666667,5.939182333333333,3.482,1.7912940080000002,189.92,
1242,249,2022-10-27 11:37:41 Z,A,49.50551733333333,5.939181,3.628,1.8664028320000001,187.46,
1243,249,2022-10-27 11:37:42 Z,A,49.50549933333333,5.939170333333333,3.696,1.901385024,196.34,
1244,249,2022-10-27 11:37:43 Z,A,49.50548533333333,5.939163,3.046,1.566996424,198.39,
1245,249,2022-10-27 11:37:44 Z,A,49.50547233333333,5.9391533333333335,2.919,1.5016620360000001,201.41,
1246,249,2022-10-27 11:37:45 Z,A,49.50546166666667,5.939144333333333,2.610,1.34269884,203.42,
1247,250,2022-10-27 11:37:46 Z,A,49.505453,5.939137666666666,2.153,1.107597932,204.79,
1248,250,2022-10-27 11:37:47 Z,A,49.50544566666667,5.939129666666666,1.806,0.929085864,208.65,
1249,250,2022-10-27 11:37:48 Z,A,49.50543783333333,5.939124,1.829,0.940918076,210.29,
1250,250,2022-10-27 11:37:49 Z,A,49.5054315,5.9391126666666665,1.738,0.8941036720000001,224.22,
1251,250,2022-10-27 11:37:50 Z,A,49.505424166666664,5.9390971666666665,2.550,1.3118322,227.86,
1252,251,2022-10-27 11:37:51 Z,A,49.50541666666667,5.939082,2.434,1.2521566960000001,230.30,
1253,251,2022-10-27 11:37:52 Z,A,49.50541116666667,5.939076833333333,1.498,0.7706371120000001,230.60,
1254,251,2022-10-27 11:37:53 Z,A,49.50540266666667,5.939066333333333,2.357,1.2125445080000001,227.22,
1255,251,2022-10-27 11:37:54 Z,A,49.50539216666667,5.939043333333333,3.104,1.596834176,229.26,
1256,251,2022-10-27 11:37:55 Z,A,49.50538183333333,5.939028666666667,2.528,1.300514432,227.81,
1257,252,2022-10-27 11:37:56 Z,A,49.50537216666667,5.939011833333334,2.841,1.4615354040000001,227.93,
1258,252,2022-10-27 11:37:57 Z,A,49.50535933333333,5.938998,2.630,1.35298772,225.38,
1259,252,2022-10-27 11:37:58 Z,A,49.505347666666665,5.9389815,2.756,1.417807664,225.36,
1260,252,2022-10-27 11:37:59 Z,A,49.505336666666665,5.9389655,2.775,1.4275821,225.05,
1261,252,2022-10-27 11:38:00 Z,A,49.50532666666667,5.938950666666667,2.688,1.3828254720000002,224.36,
1262,253,2022-10-27 11:38:01 Z,A,49.50531633333333,5.938942166666667,2.212,1.1379501280000002,220.95,
1263,253,2022-10-27 11:38:02 Z,A,49.505305,5.9389285,2.613,1.344242172,220.86,
1264,253,2022-10-27 11:38:03 Z,A,49.5052945,5.938913333333334,2.534,1.303601096,221.03,
1265,253,2022-10-27 11:38:04 Z,A,49.50528383333333,5.9388931666666664,2.992,1.5392164480000001,224.10,
1266,253,2022-10-27 11:38:05 Z,A,49.505273,5.938876666666666,2.666,1.371507704,224.35,
1267,254,2022-10-27 11:38:06 Z,A,49.50526116666666,5.938864833333334,2.449,1.259873356,222.37,
1268,254,2022-10-27 11:38:07 Z,A,49.50524983333333,5.9388483333333335,3.054,1.5711119759999999,224.64,
1269,254,2022-10-27 11:38:08 Z,A,49.505238166666665,5.938828833333333,3.175,1.6333597,225.87,
1270,254,2022-10-27 11:38:09 Z,A,49.505225833333334,5.9388075,3.384,1.7408784959999999,224.77,
1271,254,2022-10-27 11:38:10 Z,A,49.505211833333334,5.938788166666667,3.405,1.75168182,223.18,
1272,255,2022-10-27 11:38:11 Z,A,49.505198,5.938764,3.997,2.056232668,226.13,
1273,255,2022-10-27 11:38:12 Z,A,49.5051845,5.9387395000000005,4.149,2.1344281560000002,229.59,
1274,255,2022-10-27 11:38:13 Z,A,49.505170166666666,5.9387145,4.325,2.2249703000000003,230.15,
1275,255,2022-10-27 11:38:14 Z,A,49.50515583333333,5.9386928333333335,4.238,2.1802136720000003,228.14,
1276,255,2022-10-27 11:38:15 Z,A,49.50514183333333,5.938676833333333,3.503,1.802097332,225.54,
1277,256,2022-10-27 11:38:16 Z,A,49.50512766666667,5.9386573333333335,3.669,1.887495036,221.79,
1278,256,2022-10-27 11:38:17 Z,A,49.505113333333334,5.938637333333333,3.847,1.979066068,220.93,
1279,256,2022-10-27 11:38:18 Z,A,49.505099666666666,5.938620333333334,3.724,1.9157894560000002,220.93,
1280,256,2022-10-27 11:38:19 Z,A,49.50508683333333,5.938597666666666,4.034,2.075267096,226.12,
1281,256,2022-10-27 11:38:20 Z,A,49.505073333333335,5.938577333333333,3.941,2.027423804,226.63,
1282,257,2022-10-27 11:38:21 Z,A,49.505059833333334,5.9385565,4.001,2.0582904440000003,228.38,
1283,257,2022-10-27 11:38:22 Z,A,49.505047833333336,5.938534,4.020,2.0680648799999997,229.43,
1284,257,2022-10-27 11:38:23 Z,A,49.505037,5.938511166666666,4.312,2.218282528,231.88,
1285,257,2022-10-27 11:38:24 Z,A,49.505025333333336,5.9384875,4.357,2.2414325080000004,234.15,
1286,257,2022-10-27 11:38:25 Z,A,49.50501416666667,5.9384625,4.430,2.27898692,236.02,
1287,258,2022-10-27 11:38:26 Z,A,49.50500133333333,5.938437666666667,4.422,2.274871368,235.14,
1288,258,2022-10-27 11:38:27 Z,A,49.504992666666666,5.938417333333334,3.412,1.755282928,237.36,
1289,258,2022-10-27 11:38:28 Z,A,49.504985,5.9383975,3.322,1.7089829680000002,241.15,
1290,258,2022-10-27 11:38:29 Z,A,49.504979,5.938383333333333,2.490,1.28096556,242.20,
1291,258,2022-10-27 11:38:30 Z,A,49.504973666666665,5.9383653333333335,2.885,1.4841709399999998,245.47,
1292,259,2022-10-27 11:38:31 Z,A,49.504968833333336,5.938352,2.092,1.076216848,245.28,
1293,259,2022-10-27 11:38:32 Z,A,49.504965,5.9383403333333336,1.876,0.965096944,244.75,
1294,259,2022-10-27 11:38:33 Z,A,49.504960833333335,5.9383285,2.007,1.032489108,248.53,
1295,259,2022-10-27 11:38:34 Z,A,49.504957833333336,5.938318333333333,2.202,1.132805688,249.55,
1296,259,2022-10-27 11:38:35 Z,A,49.504953666666665,5.938303666666666,2.225,1.1446379,251.41,
1297,260,2022-10-27 11:38:36 Z,A,49.50495033333333,5.938287333333333,2.550,1.3118322,255.06,
1298,260,2022-10-27 11:38:37 Z,A,49.504946833333335,5.938268833333334,2.818,1.449703192,255.59,
1299,260,2022-10-27 11:38:38 Z,A,49.50494233333333,5.938246333333334,3.639,1.872061716,254.98,
1300,260,2022-10-27 11:38:39 Z,A,49.50493916666667,5.938224333333333,3.129,1.609695276,257.67,
1301,260,2022-10-27 11:38:40 Z,A,49.5049355,5.938202666666667,3.370,1.73367628,258.89,
1302,261,2022-10-27 11:38:41 Z,A,49.504932833333335,5.938177333333334,3.823,1.966719412,257.75,
1303,261,2022-10-27 11:38:42 Z,A,49.504931,5.938149833333333,3.970,2.04234268,258.71,
1304,261,2022-10-27 11:38:43 Z,A,49.504928666666665,5.938123833333333,3.720,1.9137316800000002,259.58,
1305,261,2022-10-27 11:38:44 Z,A,49.50492783333333,5.938100333333333,3.790,1.9497427600000001,264.93,
1306,261,2022-10-27 11:38:45 Z,A,49.504925666666665,5.938077166666667,3.301,1.698179644,264.88,
1307,262,2022-10-27 11:38:46 Z,A,49.50492466666667,5.938054166666666,3.281,1.687890764,261.38,
1308,262,2022-10-27 11:38:47 Z,A,49.504920166666665,5.938035666666667,3.147,1.618955268,258.42,
1309,262,2022-10-27 11:38:48 Z,A,49.504917166666665,5.938018333333334,2.586,1.3303521839999999,256.44,
1310,262,2022-10-27 11:38:49 Z,A,49.50491533333334,5.938002833333333,2.161,1.111713484,255.40,
1311,262,2022-10-27 11:38:50 Z,A,49.504912,5.937992166666667,1.709,0.8791847960000001,255.29,
1312,263,2022-10-27 11:38:51 Z,A,49.50491066666667,5.937979,2.235,1.14978234,260.32,
1313,263,2022-10-27 11:38:52 Z,A,49.504908666666665,5.937965666666667,1.911,0.983102484,261.19,
1314,263,2022-10-27 11:38:53 Z,A,49.50490633333333,5.937951166666666,2.066,1.062841304,263.24,
1315,263,2022-10-27 11:38:54 Z,A,49.504903,5.937932166666666,3.205,1.64879302,256.19,
1316,263,2022-10-27 11:38:55 Z,A,49.5049005,5.937912166666667,2.734,1.406489896,255.94,
1317,264,2022-10-27 11:38:56 Z,A,49.504899,5.937888,3.569,1.836050636,257.79,
1318,264,2022-10-27 11:38:57 Z,A,49.504896,5.937864,3.432,1.765571808,258.89,
1319,264,2022-10-27 11:38:58 Z,A,49.504891666666666,5.9378443333333335,3.092,1.5906608480000002,257.97,
1320,264,2022-10-27 11:38:59 Z,A,49.50488633333333,5.9378245,3.048,1.568025312,253.21,
1321,264,2022-10-27 11:39:00 Z,A,49.504881833333336,5.9378095,2.157,1.109655708,252.57,
1322,265,2022-10-27 11:39:01 Z,A,49.50487866666667,5.9377968333333335,1.933,0.9944202520000001,254.23,
1323,265,2022-10-27 11:39:02 Z,A,49.504876,5.937784833333334,2.033,1.045864652,255.85,
1324,265,2022-10-27 11:39:03 Z,A,49.504876333333335,5.937767333333333,2.473,1.272220012,259.01,
1325,265,2022-10-27 11:39:04 Z,A,49.504873333333336,5.9377475,2.572,1.323149968,258.04,
1326,265,2022-10-27 11:39:05 Z,A,49.504869,5.937728,2.606,1.340641064,257.61,
1327,266,2022-10-27 11:39:06 Z,A,49.50486433333333,5.937706166666667,3.584,1.843767296,255.23,
1328,266,2022-10-27 11:39:07 Z,A,49.504861166666664,5.937681833333333,3.450,1.7748318,257.48,
1329,266,2022-10-27 11:39:08 Z,A,49.504858166666665,5.937658333333333,3.384,1.7408784959999999,258.40,
1330,266,2022-10-27 11:39:09 Z,A,49.50485283333333,5.9376359999999995,3.269,1.681717436,255.36,
1331,266,2022-10-27 11:39:10 Z,A,49.50485233333333,5.937610833333333,3.349,1.7228729560000002,258.59,
1332,267,2022-10-27 11:39:11 Z,A,49.504848833333334,5.937587333333333,3.516,1.808785104,256.89,
1333,267,2022-10-27 11:39:12 Z,A,49.5048455,5.937564333333333,3.321,1.7084685240000002,257.58,
1334,267,2022-10-27 11:39:13 Z,A,49.504841,5.937547833333333,2.423,1.246497812,256.66,
1335,267,2022-10-27 11:39:14 Z,A,49.504837333333334,5.9375365,1.612,0.829283728,256.30,
1336,267,2022-10-27 11:39:15 Z,A,49.50483666666667,5.937525,1.691,0.869924804,258.26,
1337,268,2022-10-27 11:39:16 Z,A,49.504836166666664,5.937509166666667,2.406,1.237752264,258.12,
1338,268,2022-10-27 11:39:17 Z,A,49.5048345,5.9374925,2.277,1.1713889880000001,260.20,
1339,268,2022-10-27 11:39:18 Z,A,49.504827666666664,5.937474666666667,2.778,1.429125432,255.16,
1340,268,2022-10-27 11:39:19 Z,A,49.50482933333333,5.937454333333333,2.750,1.4147210000000001,262.22,
1341,268,2022-10-27 11:39:20 Z,A,49.50482916666667,5.937430666666667,3.429,1.764028476,258.92,
1342,269,2022-10-27 11:39:21 Z,A,49.50482683333333,5.937407666666667,3.260,1.67708744,259.75,
1343,269,2022-10-27 11:39:22 Z,A,49.504824166666666,5.9373830000000005,3.642,1.873605048,259.76,
1344,269,2022-10-27 11:39:23 Z,A,49.5048225,5.937356833333333,3.888,2.000158272,257.29,
1345,269,2022-10-27 11:39:24 Z,A,49.504816,5.9373315,3.845,1.97803718,252.64,
1346,269,2022-10-27 11:39:25 Z,A,49.504808833333335,5.937311,3.238,1.6657696720000001,247.22,
1347,270,2022-10-27 11:39:26 Z,A,49.5048025,5.937295,2.596,1.3354966240000001,244.19,
1348,270,2022-10-27 11:39:27 Z,A,49.504794,5.937280333333334,2.639,1.357617716,235.73,
1349,270,2022-10-27 11:39:28 Z,A,49.5047865,5.9372679999999995,2.445,1.25781558,230.79,
1350,270,2022-10-27 11:39:29 Z,A,49.50477816666667,5.937258333333333,2.071,1.0654135240000002,224.67,
1351,270,2022-10-27 11:39:30 Z,A,49.50477,5.937251166666667,1.998,1.027859112,216.51,
1352,271,2022-10-27 11:39:31 Z,A,49.504760166666664,5.937241666666667,2.588,1.331381072,212.18,
1353,271,2022-10-27 11:39:32 Z,A,49.5047485,5.9372305,2.794,1.437356536,209.37,
1354,271,2022-10-27 11:39:33 Z,A,49.504734166666665,5.9372215,2.719,1.398773236,207.88,
1355,271,2022-10-27 11:39:34 Z,A,49.504721333333336,5.937213333333333,2.599,1.3370399560000001,207.65,
1356,271,2022-10-27 11:39:35 Z,A,49.50470766666667,5.9372025,3.240,1.6667985600000002,208.63,
1357,272,2022-10-27 11:39:36 Z,A,49.504692,5.937189833333333,3.767,1.937910548,207.83,
1358,272,2022-10-27 11:39:37 Z,A,49.5046765,5.937177166666666,3.683,1.894697252,207.15,
1359,272,2022-10-27 11:39:38 Z,A,49.504661166666665,5.937165,3.654,1.879778376,206.04,
1360,272,2022-10-27 11:39:39 Z,A,49.5046465,5.937152,3.779,1.944083876,208.71,
1361,272,2022-10-27 11:39:40 Z,A,49.50463283333333,5.937139166666666,3.550,1.8262762,210.07,
1362,273,2022-10-27 11:39:41 Z,A,49.5046185,5.937132666666667,3.163,1.627186372,205.36,
1363,273,2022-10-27 11:39:42 Z,A,49.50460433333333,5.937129,2.894,1.488800936,198.50,
1364,273,2022-10-27 11:39:43 Z,A,49.504592833333334,5.9371285,2.357,1.2125445080000001,189.50,
1365,273,2022-10-27 11:39:44 Z,A,49.504583333333336,5.9371265,1.816,0.9342303040000001,188.34,
1366,273,2022-10-27 11:39:45 Z,A,49.504573666666666,5.93712,2.122,1.091650168,198.54,
1367,274,2022-10-27 11:39:46 Z,A,49.504563166666664,5.937110166666667,2.562,1.318005528,205.64,
1368,274,2022-10-27 11:39:47 Z,A,49.50455183333333,5.9371038333333335,2.261,1.163157884,203.37,
1369,274,2022-10-27 11:39:48 Z,A,49.50453916666667,5.937097,3.007,1.5469331080000002,201.93,
1370,274,2022-10-27 11:39:49 Z,A,49.504526,5.9370895,2.868,1.475425392,202.03,
1371,274,2022-10-27 11:39:50 Z,A,49.504512,5.937078166666667,3.541,1.821646204,206.78,
1372,275,2022-10-27 11:39:51 Z,A,49.504497666666666,5.937072166666667,3.175,1.6333597,202.32,
1373,275,2022-10-27 11:39:52 Z,A,49.50448383333333,5.9370665,3.005,1.54590422,197.57,
1374,275,2022-10-27 11:39:53 Z,A,49.50447333333334,5.9370650000000005,2.149,1.105540156,193.76,
1375,275,2022-10-27 11:39:54 Z,A,49.504464,5.937060833333334,1.956,1.006252464,192.94,
1376,275,2022-10-27 11:39:55 Z,A,49.504451833333334,5.937053,2.768,1.423980992,201.02,
1377,276,2022-10-27 11:39:56 Z,A,49.50444016666667,5.937048666666667,2.656,1.366363264,201.17,
1378,276,2022-10-27 11:39:57 Z,A,49.50442866666667,5.937037833333333,2.791,1.435813204,203.87,
1379,276,2022-10-27 11:39:58 Z,A,49.504416166666665,5.9370325,2.615,1.3452710600000002,199.16,
1380,276,2022-10-27 11:39:59 Z,A,49.50440366666667,5.9370294999999995,2.494,1.283023336,195.84,
1381,276,2022-10-27 11:40:00 Z,A,49.5043895,5.937019666666666,3.116,1.603007504,203.35,
1382,277,2022-10-27 11:40:01 Z,A,49.50437133333333,5.937012833333333,3.631,1.867946164,197.57,
1383,277,2022-10-27 11:40:02 Z,A,49.50435316666667,5.937001833333333,4.141,2.130312604,201.22,
1384,277,2022-10-27 11:40:03 Z,A,49.504335166666664,5.936986166666666,4.470,2.29956468,204.48,
1385,277,2022-10-27 11:40:04 Z,A,49.5043175,5.936978,3.822,1.966204968,200.63,
1386,277,2022-10-27 11:40:05 Z,A,49.50430083333333,5.9369689999999995,3.801,1.9554016440000002,202.23,
1387,278,2022-10-27 11:40:06 Z,A,49.504282,5.936956,4.112,2.115393728,201.05,
1388,278,2022-10-27 11:40:07 Z,A,49.504264666666664,5.936945166666667,3.991,2.0531460040000002,200.36,
1389,278,2022-10-27 11:40:08 Z,A,49.5042465,5.936935833333333,4.029,2.072694876,199.44,
1390,278,2022-10-27 11:40:09 Z,A,49.50422866666667,5.9369301666666665,3.843,1.977008292,196.77,
1391,278,2022-10-27 11:40:10 Z,A,49.5042105,5.936922166666667,4.387,2.256865828,195.96,
1392,279,2022-10-27 11:40:11 Z,A,49.504191,5.9369119999999995,4.123,2.121052612,196.53,
1393,279,2022-10-27 11:40:12 Z,A,49.504172,5.936903833333333,4.067,2.092243748,197.84,
1394,279,2022-10-27 11:40:13 Z,A,49.5041555,5.936891833333333,3.896,2.004273824,199.54,
1395,279,2022-10-27 11:40:14 Z,A,49.5041415,5.936881166666667,3.160,1.6256430400000002,197.53,
1396,279,2022-10-27 11:40:15 Z,A,49.5041265,5.936868666666666,3.687,1.896755028,198.34,
1397,280,2022-10-27 11:40:16 Z,A,49.504110833333336,5.936859,3.564,1.8334784160000002,196.08,
1398,280,2022-10-27 11:40:17 Z,A,49.504096833333335,5.936852333333333,3.117,1.603521948,194.75,
1399,280,2022-10-27 11:40:18 Z,A,49.50408483333333,5.9368455,2.538,1.305658872,194.62,
1400,280,2022-10-27 11:40:19 Z,A,49.50407716666667,5.936838666666667,1.761,0.905935884,194.76,
1401,280,2022-10-27 11:40:20 Z,A,49.50407216666667,5.936836333333334,1.515,0.77938266,198.33,
1402,281,2022-10-27 11:40:21 Z,A,49.504064,5.9368281666666665,2.103,1.081875732,200.87,
1403,281,2022-10-27 11:40:22 Z,A,49.50405583333333,5.936820333333333,2.636,1.356074384,199.52,
1404,281,2022-10-27 11:40:23 Z,A,49.50404483333333,5.9368145,2.687,1.382311028,198.87,
1405,281,2022-10-27 11:40:24 Z,A,49.504031833333336,5.936806833333334,3.147,1.618955268,198.78,
1406,281,2022-10-27 11:40:25 Z,A,49.504018333333335,5.936798333333334,3.211,1.651879684,196.63,
1407,282,2022-10-27 11:40:26 Z,A,49.504005166666666,5.936789666666667,3.000,1.543332,197.22,
1408,282,2022-10-27 11:40:27 Z,A,49.50399483333333,5.936784333333334,1.975,1.0160269000000002,191.76,
1409,282,2022-10-27 11:40:28 Z,A,49.503988666666665,5.936786,1.265,0.65077166,,
1410,282,2022-10-27 11:40:29 Z,A,49.503984833333334,5.936776166666666,1.595,0.82053818,221.92,
1411,282,2022-10-27 11:40:30 Z,A,49.5039795,5.936763166666667,2.133,1.097309052,228.27,
1412,283,2022-10-27 11:40:31 Z,A,49.503972833333336,5.936752333333334,2.186,1.124574584,226.21,
1413,283,2022-10-27 11:40:32 Z,A,49.5039655,5.936736333333333,2.624,1.349901056,224.35,
1414,283,2022-10-27 11:40:33 Z,A,49.503957,5.9367228333333335,2.284,1.174990096,223.09,
1415,283,2022-10-27 11:40:34 Z,A,49.50394566666667,5.936712833333333,2.802,1.441472088,215.38,
1416,283,2022-10-27 11:40:35 Z,A,49.50393316666667,5.936700666666667,3.212,1.652394128,214.66,
1417,284,2022-10-27 11:40:36 Z,A,49.50391883333333,5.936695333333334,3.024,1.555678656,206.19,
1418,284,2022-10-27 11:40:37 Z,A,49.50390316666667,5.9366924999999995,3.180,1.6359319200000002,197.00,
1419,284,2022-10-27 11:40:38 Z,A,49.503888333333336,5.9366821666666665,3.539,1.820617316,194.79,
1420,284,2022-10-27 11:40:39 Z,A,49.503871833333335,5.9366734999999995,4.051,2.084012644,194.59,
1421,284,2022-10-27 11:40:40 Z,A,49.50385516666667,5.936667666666667,3.879,1.9955282760000002,194.01,
1422,285,2022-10-27 11:40:41 Z,A,49.5038395,5.936653833333334,3.535,1.81855954,196.88,
1423,285,2022-10-27 11:40:42 Z,A,49.5038225,5.936646333333333,3.757,1.932766108,196.47,
1424,285,2022-10-27 11:40:43 Z,A,49.503804833333334,5.936641166666667,3.775,1.9420261,190.40,
1425,285,2022-10-27 11:40:44 Z,A,49.503787833333334,5.936640166666667,3.702,1.904471688,185.05,
1426,285,2022-10-27 11:40:45 Z,A,49.50377,5.936634833333334,3.814,1.962089416,187.09,
1427,286,2022-10-27 11:40:46 Z,A,49.50375283333333,5.936626166666667,3.982,2.048516008,191.72,
1428,286,2022-10-27 11:40:47 Z,A,49.503737,5.9366164999999995,3.634,1.869489496,196.64,
1429,286,2022-10-27 11:40:48 Z,A,49.5037215,5.936608333333333,3.528,1.814958432,196.30,
1430,286,2022-10-27 11:40:49 Z,A,49.50370783333334,5.936602166666667,3.482,1.7912940080000002,194.30,
1431,286,2022-10-27 11:40:50 Z,A,49.50369116666667,5.936599166666666,3.831,1.970834964,188.56,
1432,287,2022-10-27 11:40:51 Z,A,49.503676666666664,5.936595666666666,3.567,1.8350217480000002,188.76,
1433,287,2022-10-27 11:40:52 Z,A,49.503662166666665,5.936588666666667,3.362,1.729560728,192.28,
1434,287,2022-10-27 11:40:53 Z,A,49.50364916666667,5.936584666666667,3.049,1.568539756,191.51,
1435,287,2022-10-27 11:40:54 Z,A,49.503638333333335,5.936582166666667,2.081,1.070557964,191.43,
1436,287,2022-10-27 11:40:55 Z,A,49.503628166666665,5.936580166666666,2.394,1.231578936,187.24,
1437,288,2022-10-27 11:40:56 Z,A,49.50361683333333,5.936581833333333,2.688,1.3828254720000002,179.04,
1438,288,2022-10-27 11:40:57 Z,A,49.5036055,5.936578666666667,2.679,1.378195476,184.12,
1439,288,2022-10-27 11:40:58 Z,A,49.503596333333334,5.936575333333334,1.974,1.015512456,184.70,
1440,288,2022-10-27 11:40:59 Z,A,49.503588,5.936572166666666,1.826,0.9393747440000001,187.74,
1441,288,2022-10-27 11:41:00 Z,A,49.503581,5.936563,2.135,1.09833794,195.41,
1442,289,2022-10-27 11:41:01 Z,A,49.5035715,5.936555333333334,2.352,1.209972288,196.13,
1443,289,2022-10-27 11:41:02 Z,A,49.50356083333333,5.9365456666666665,2.730,1.40443212,208.16,
1444,289,2022-10-27 11:41:03 Z,A,49.503545833333334,5.936534,3.831,1.970834964,206.30,
1445,289,2022-10-27 11:41:04 Z,A,49.50353116666667,5.936528166666667,3.604,1.854056176,204.44,
1446,289,2022-10-27 11:41:05 Z,A,49.50351666666667,5.936521333333333,3.350,1.7233874,199.06,
1447,290,2022-10-27 11:41:06 Z,A,49.503501166666666,5.9365155000000005,3.735,1.92144834,198.62,
1448,290,2022-10-27 11:41:07 Z,A,49.5034855,5.936508,3.480,1.79026512,196.32,
1449,290,2022-10-27 11:41:08 Z,A,49.50346916666667,5.9364989999999995,3.924,2.018678256,196.64,
1450,290,2022-10-27 11:41:09 Z,A,49.50345466666667,5.936492666666666,3.281,1.687890764,196.37,
1451,290,2022-10-27 11:41:10 Z,A,49.50344283333333,5.936485833333333,3.193,1.642619692,195.44,
1452,291,2022-10-27 11:41:11 Z,A,49.503429,5.9364799999999995,3.178,1.634903032,195.55,
1453,291,2022-10-27 11:41:12 Z,A,49.503416,5.9364755,2.922,1.5032053680000002,195.10,
1454,291,2022-10-27 11:41:13 Z,A,49.50340383333333,5.936472333333334,2.468,1.269647792,192.61,
1455,291,2022-10-27 11:41:14 Z,A,49.50339233333333,5.9364695,2.528,1.300514432,188.00,
1456,291,2022-10-27 11:41:15 Z,A,49.50338466666667,5.936467333333333,1.871,0.962524724,187.12,
1457,292,2022-10-27 11:41:16 Z,A,49.503376333333335,5.936463666666667,2.217,1.140522348,190.63,
1458,292,2022-10-27 11:41:17 Z,A,49.50336583333333,5.9364550000000005,2.820,1.4507320799999999,196.11,
1459,292,2022-10-27 11:41:18 Z,A,49.503352,5.9364465,3.076,1.5824297440000001,196.46,
1460,292,2022-10-27 11:41:19 Z,A,49.50334266666667,5.936440166666666,2.200,1.1317768000000001,198.55,
1461,292,2022-10-27 11:41:20 Z,A,49.503332,5.9364295,2.591,1.3329244040000001,205.07,
1462,293,2022-10-27 11:41:21 Z,A,49.503319833333336,5.9364221666666666,2.935,1.50989314,202.86,
1463,293,2022-10-27 11:41:22 Z,A,49.50330616666667,5.936413833333333,3.217,1.654966348,201.68,
1464,293,2022-10-27 11:41:23 Z,A,49.503292,5.936399166666667,3.312,1.703838528,206.64,
1465,293,2022-10-27 11:41:24 Z,A,49.503279166666665,5.93639,2.977,1.5314997879999999,204.52,
1466,293,2022-10-27 11:41:25 Z,A,49.50327166666667,5.936387,1.510,0.77681044,200.89,
1467,294,2022-10-27 11:41:26 Z,A,49.50326883333334,5.936387333333333,0.353,0.18159873199999998,,
1468,294,2022-10-27 11:41:27 Z,A,49.503268166666665,5.936387,0.208,0.107004352,,
