rid,llid,time,satnum,elev,azim,SNR
4224,180,11:31:55 Z,29,07,331,26
4225,180,11:31:55 Z,30,34,190,22
4226,181,11:32:00 Z,02,09,329,36
4227,181,11:32:00 Z,04,22,071,36
4228,181,11:32:00 Z,05,09,304,38
4229,181,11:32:00 Z,06,40,213,23
4230,181,11:32:00 Z,07,62,150,21
4231,181,11:32:00 Z,09,59,067,28
4232,181,11:32:00 Z,11,49,263,35
4233,181,11:32:00 Z,16,14,048,35
4234,181,11:32:00 Z,20,46,300,39
4235,181,11:32:00 Z,26,04,022,38
4236,181,11:32:00 Z,29,07,331,27
4237,181,11:32:00 Z,30,34,190,14
4238,182,11:32:05 Z,02,09,329,32
4239,182,11:32:05 Z,04,22,071,37
4240,182,11:32:05 Z,05,09,304,28
4241,182,11:32:05 Z,06,40,213,22
4242,182,11:32:05 Z,07,62,150,27
4243,182,11:32:05 Z,09,59,067,36
4244,182,11:32:05 Z,11,49,263,31
4245,182,11:32:05 Z,16,14,048,36
4246,182,11:32:05 Z,20,46,300,28
4247,182,11:32:05 Z,26,04,022,35
4248,182,11:32:05 Z,29,07,331,23
4249,182,11:32:05 Z,30,34,190,22
4250,183,11:32:10 Z,02,09,329,32
4251,183,11:32:10 Z,04,22,071,32
4252,183,11:32:10 Z,05,09,304,28
4253,183,11:32:10 Z,06,40,213,19
4254,183,11:32:10 Z,07,62,150,26
4255,183,11:32:10 Z,09,59,067,35
4256,183,11:32:10 Z,11,49,263,33
4257,183,11:32:10 Z,16,14,048,37
4258,183,11:32:10 Z,20,46,300,36
4259,183,11:32:10 Z,26,04,022,36
4260,183,11:32:10 Z,29,07,331,24
4261,183,11:32:10 Z,30,34,190,20
4262,184,11:32:15 Z,02,09,329,33
4263,184,11:32:15 Z,04,22,071,33
4264,184,11:32:15 Z,05,10,304,34
4265,184,11:32:15 Z,06,40,213,19
4266,184,11:32:15 Z,07,62,150,27
4267,184,11:32:15 Z,09,59,067,38
4268,184,11:32:15 Z,11,49,263,34
4269,184,11:32:15 Z,16,14,048,33
4270,184,11:32:15 Z,20,46,300,35
4271,184,11:32:15 Z,26,04,022,37
4272,184,11:32:15 Z,29,07,331,22
4273,184,11:32:15 Z,30,34,190,21
4274,185,11:32:20 Z,02,09,329,35
4275,185,11:32:20 Z,04,22,071,37
4276,185,11:32:20 Z,05,10,304,30
4277,185,11:32:20 Z,06,40,213,20
4278,185,11:32:20 Z,07,62,150,26
4279,185,11:32:20 Z,09,59,067,36
4280,185,11:32:20 Z,11,49,262,29
4281,185,11:32:20 Z,16,14,048,35
4282,185,11:32:20 Z,20,46,300,35
4283,185,11:32:20 Z,26,04,022,39
4284,185,11:32:20 Z,29,07,331,27
4285,185,11:32:20 Z,30,34,190,21
4286,186,11:32:25 Z,02,09,329,35
4287,186,11:32:25 Z,04,22,071,33
4288,186,11:32:25 Z,05,10,304,30
4289,186,11:32:25 Z,06,40,213,22
4290,186,11:32:25 Z,07,62,150,26
4291,186,11:32:25 Z,09,59,067,30
4292,186,11:32:25 Z,11,49,262,27
4293,186,11:32:25 Z,16,14,047,33
4294,186,11:32:25 Z,20,46,300,32
4295,186,11:32:25 Z,26,04,022,35
4296,186,11:32:25 Z,29,07,331,26
4297,186,11:32:25 Z,30,34,190,22
4298,187,11:32:30 Z,02,09,329,34
4299,187,11:32:30 Z,04,22,071,37
4300,187,11:32:30 Z,05,10,304,29
4301,187,11:32:30 Z,06,40,213,20
4302,187,11:32:30 Z,07,62,150,26
4303,187,11:32:30 Z,09,59,067,29
4304,187,11:32:30 Z,11,49,262,30
4305,187,11:32:30 Z,16,14,047,36
4306,187,11:32:30 Z,20,46,300,31
4307,187,11:32:30 Z,26,04,022,37
4308,187,11:32:30 Z,29,07,331,25
4309,187,11:32:30 Z,30,34,190,21
4310,188,11:32:35 Z,02,09,329,36
4311,188,11:32:35 Z,04,22,071,36
4312,188,11:32:35 Z,05,10,304,32
4313,188,11:32:35 Z,06,40,213,21
4314,188,11:32:35 Z,07,62,150,27
4315,188,11:32:35 Z,09,59,067,34
4316,188,11:32:35 Z,11,49,262,34
4317,188,11:32:35 Z,16,14,047,37
4318,188,11:32:35 Z,20,46,300,33
4319,188,11:32:35 Z,26,04,022,39
4320,188,11:32:35 Z,29,07,331,22
4321,188,11:32:35 Z,30,35,190,22
4322,189,11:32:40 Z,02,09,329,37
4323,189,11:32:40 Z,04,22,071,35
4324,189,11:32:40 Z,05,10,304,32
4325,189,11:32:40 Z,06,40,213,21
4326,189,11:32:40 Z,07,62,150,26
4327,189,11:32:40 Z,09,59,067,38
4328,189,11:32:40 Z,11,49,262,35
4329,189,11:32:40 Z,16,14,047,37
4330,189,11:32:40 Z,20,46,300,38
4331,189,11:32:40 Z,26,04,022,41
4332,189,11:32:40 Z,29,07,331,24
4333,189,11:32:40 Z,30,35,190,23
4334,190,11:32:45 Z,02,09,329,31
4335,190,11:32:45 Z,04,22,071,31
4336,190,11:32:45 Z,05,10,304,28
4337,190,11:32:45 Z,06,39,212,20
4338,190,11:32:45 Z,07,62,150,26
4339,190,11:32:45 Z,09,59,067,35
4340,190,11:32:45 Z,11,49,262,29
4341,190,11:32:45 Z,16,14,047,33
4342,190,11:32:45 Z,20,46,300,34
4343,190,11:32:45 Z,26,04,022,36
4344,190,11:32:45 Z,29,07,331,31
4345,190,11:32:45 Z,30,35,190,22
4346,191,11:32:50 Z,02,09,329,28
4347,191,11:32:50 Z,04,22,071,35
4348,191,11:32:50 Z,05,10,304,29
4349,191,11:32:50 Z,06,39,212,21
4350,191,11:32:50 Z,07,62,150,26
4351,191,11:32:50 Z,09,59,067,29
4352,191,11:32:50 Z,11,49,262,31
4353,191,11:32:50 Z,16,14,047,34
4354,191,11:32:50 Z,20,46,300,29
4355,191,11:32:50 Z,26,04,022,35
4356,191,11:32:50 Z,29,07,331,30
4357,191,11:32:50 Z,30,35,190,23
4358,192,11:32:55 Z,02,09,329,31
4359,192,11:32:55 Z,04,22,071,36
4360,192,11:32:55 Z,05,10,304,27
4361,192,11:32:55 Z,06,39,212,21
4362,192,11:32:55 Z,07,62,150,26
4363,192,11:32:55 Z,09,59,067,40
4364,192,11:32:55 Z,11,49,262,30
4365,192,11:32:55 Z,16,14,047,38
4366,192,11:32:55 Z,20,46,300,32
4367,192,11:32:55 Z,26,04,022,31
4368,192,11:32:55 Z,29,07,331,34
4369,192,11:32:55 Z,30,35,190,20
4370,193,11:33:00 Z,02,09,329,19
4371,193,11:33:00 Z,04,22,071,35
4372,193,11:33:00 Z,05,10,304,22
4373,193,11:33:00 Z,06,39,212,35
4374,193,11:33:00 Z,07,62,149,36
4375,193,11:33:00 Z,09,59,068,39
4376,193,11:33:00 Z,11,49,262,25
4377,193,11:33:00 Z,16,14,047,28
4378,193,11:33:00 Z,20,46,300,24
4379,193,11:33:00 Z,26,04,022,21
4380,193,11:33:00 Z,29,07,331,20
4381,193,11:33:00 Z,30,35,190,24
4382,193,11:33:00 Z,39,30,156,35
4383,194,11:33:05 Z,02,09,329,20
4384,194,11:33:05 Z,04,22,071,28
4385,194,11:33:05 Z,05,10,304,21
4386,194,11:33:05 Z,06,39,212,31
4387,194,11:33:05 Z,07,62,149,31
4388,194,11:33:05 Z,09,59,068,36
4389,194,11:33:05 Z,11,49,262,22
4390,194,11:33:05 Z,16,14,047,26
4391,194,11:33:05 Z,20,46,300,21
4392,194,11:33:05 Z,26,04,022,19
4393,194,11:33:05 Z,29,07,331,18
4394,194,11:33:05 Z,30,35,190,31
4395,194,11:33:05 Z,39,30,156,27
4396,195,11:33:10 Z,02,09,329,18
4397,195,11:33:10 Z,04,22,071,35
4398,195,11:33:10 Z,05,10,304,21
4399,195,11:33:10 Z,06,39,212,30
4400,195,11:33:10 Z,07,62,149,33
4401,195,11:33:10 Z,09,59,068,38
4402,195,11:33:10 Z,11,49,262,25
4403,195,11:33:10 Z,16,14,047,26
4404,195,11:33:10 Z,20,46,300,22
4405,195,11:33:10 Z,26,04,022,18
4406,195,11:33:10 Z,29,07,330,17
4407,195,11:33:10 Z,30,35,190,31
4408,195,11:33:10 Z,39,30,156,35
4409,196,11:33:15 Z,02,09,329,19
4410,196,11:33:15 Z,04,22,071,34
4411,196,11:33:15 Z,05,10,304,28
4412,196,11:33:15 Z,06,39,212,24
4413,196,11:33:15 Z,07,62,149,34
4414,196,11:33:15 Z,09,59,068,39
4415,196,11:33:15 Z,11,49,262,26
4416,196,11:33:15 Z,16,14,047,28
4417,196,11:33:15 Z,20,46,300,23
4418,196,11:33:15 Z,26,03,022,19
4419,196,11:33:15 Z,29,07,330,17
4420,196,11:33:15 Z,30,35,190,29
4421,196,11:33:15 Z,39,30,156,33
4422,197,11:33:20 Z,02,09,329,20
4423,197,11:33:20 Z,04,22,071,38
4424,197,11:33:20 Z,05,10,304,23
4425,197,11:33:20 Z,06,39,212,33
4426,197,11:33:20 Z,07,62,149,34
4427,197,11:33:20 Z,09,59,068,39
4428,197,11:33:20 Z,11,49,262,23
4429,197,11:33:20 Z,16,14,047,28
4430,197,11:33:20 Z,20,46,300,22
4431,197,11:33:20 Z,26,03,022,19
4432,197,11:33:20 Z,29,07,330,18
4433,197,11:33:20 Z,30,35,190,28
4434,197,11:33:20 Z,39,30,156,34
4435,198,11:33:25 Z,02,09,329,18
4436,198,11:33:25 Z,04,22,071,36
4437,198,11:33:25 Z,05,10,304,19
4438,198,11:33:25 Z,06,39,212,32
4439,198,11:33:25 Z,07,62,149,29
4440,198,11:33:25 Z,09,59,068,33
4441,198,11:33:25 Z,11,49,262,21
4442,198,11:33:25 Z,16,14,047,28
4443,198,11:33:25 Z,20,46,300,21
4444,198,11:33:25 Z,26,03,022,
4445,198,11:33:25 Z,29,07,330,17
4446,198,11:33:25 Z,30,35,190,33
4447,198,11:33:25 Z,39,30,156,35
4448,199,11:33:30 Z,02,09,329,21
4449,199,11:33:30 Z,04,22,071,37
4450,199,11:33:30 Z,05,10,304,21
4451,199,11:33:30 Z,06,39,212,35
4452,199,11:33:30 Z,07,62,149,37
4453,199,11:33:30 Z,09,59,068,39
4454,199,11:33:30 Z,11,49,262,23
4455,199,11:33:30 Z,16,14,047,27
4456,199,11:33:30 Z,20,46,300,22
4457,199,11:33:30 Z,26,03,022,16
4458,199,11:33:30 Z,29,07,330,14
4459,199,11:33:30 Z,30,35,190,31
4460,199,11:33:30 Z,39,30,156,34
4461,200,11:33:35 Z,02,09,329,17
4462,200,11:33:35 Z,04,22,071,34
4463,200,11:33:35 Z,05,10,304,19
4464,200,11:33:35 Z,06,39,212,34
4465,200,11:33:35 Z,07,62,149,36
4466,200,11:33:35 Z,09,59,068,37
4467,200,11:33:35 Z,11,49,262,23
4468,200,11:33:35 Z,16,14,047,27
4469,200,11:33:35 Z,20,46,300,21
4470,200,11:33:35 Z,26,03,022,
4471,200,11:33:35 Z,29,07,330,15
4472,200,11:33:35 Z,30,35,190,29
4473,200,11:33:35 Z,39,12,115,32
4474,201,11:33:40 Z,02,09,329,19
4475,201,11:33:40 Z,04,22,071,33
4476,201,11:33:40 Z,05,10,304,21
4477,201,11:33:40 Z,06,39,212,33
4478,201,11:33:40 Z,07,62,149,37
4479,201,11:33:40 Z,09,58,068,37
4480,201,11:33:40 Z,11,49,261,21
4481,201,11:33:40 Z,16,14,047,27
4482,201,11:33:40 Z,20,46,300,21
4483,201,11:33:40 Z,26,03,022,17
4484,201,11:33:40 Z,29,07,330,14
4485,201,11:33:40 Z,30,35,190,27
4486,201,11:33:40 Z,39,12,115,31
4487,202,11:33:45 Z,02,09,329,18
4488,202,11:33:45 Z,04,22,071,30
4489,202,11:33:45 Z,05,10,304,20
4490,202,11:33:45 Z,06,39,212,32
4491,202,11:33:45 Z,07,62,149,30
4492,202,11:33:45 Z,09,58,068,36
4493,202,11:33:45 Z,11,49,261,23
4494,202,11:33:45 Z,16,14,047,27
4495,202,11:33:45 Z,20,46,300,22
4496,202,11:33:45 Z,26,03,022,12
4497,202,11:33:45 Z,29,07,330,17
4498,202,11:33:45 Z,30,35,190,31
4499,202,11:33:45 Z,39,12,115,30
4500,203,11:33:50 Z,02,09,329,18
4501,203,11:33:50 Z,04,22,071,30
4502,203,11:33:50 Z,05,10,304,20
4503,203,11:33:50 Z,06,39,212,27
4504,203,11:33:50 Z,07,62,149,28
4505,203,11:33:50 Z,09,58,068,31
4506,203,11:33:50 Z,11,49,261,23
4507,203,11:33:50 Z,16,14,047,25
4508,203,11:33:50 Z,20,47,300,21
4509,203,11:33:50 Z,26,03,022,17
4510,203,11:33:50 Z,29,07,330,20
4511,203,11:33:50 Z,30,35,190,29
4512,203,11:33:50 Z,39,12,115,35
4513,204,11:33:55 Z,02,09,329,20
4514,204,11:33:55 Z,04,22,071,27
4515,204,11:33:55 Z,05,10,304,22
4516,204,11:33:55 Z,06,39,212,31
4517,204,11:33:55 Z,07,62,149,38
4518,204,11:33:55 Z,09,58,068,38
4519,204,11:33:55 Z,11,49,261,27
4520,204,11:33:55 Z,16,14,047,29
4521,204,11:33:55 Z,20,47,300,23
4522,204,11:33:55 Z,26,03,022,16
4523,204,11:33:55 Z,29,07,330,19
4524,204,11:33:55 Z,30,35,190,29
4525,204,11:33:55 Z,39,12,115,30
4526,205,11:34:00 Z,02,09,329,23
4527,205,11:34:00 Z,04,22,071,30
4528,205,11:34:00 Z,05,10,304,22
4529,205,11:34:00 Z,06,39,212,27
4530,205,11:34:00 Z,07,62,149,35
4531,205,11:34:00 Z,09,58,068,32
4532,205,11:34:00 Z,11,49,261,25
4533,205,11:34:00 Z,16,14,047,26
4534,205,11:34:00 Z,20,47,300,23
4535,205,11:34:00 Z,26,03,022,18
4536,205,11:34:00 Z,29,07,330,22
4537,205,11:34:00 Z,30,35,190,32
4538,205,11:34:00 Z,39,12,115,33
4539,206,11:34:05 Z,02,09,329,20
4540,206,11:34:05 Z,04,22,071,32
4541,206,11:34:05 Z,05,10,304,19
4542,206,11:34:05 Z,06,39,212,27
4543,206,11:34:05 Z,07,62,149,27
4544,206,11:34:05 Z,09,58,068,36
4545,206,11:34:05 Z,11,49,261,26
4546,206,11:34:05 Z,16,14,047,26
4547,206,11:34:05 Z,20,47,300,22
4548,206,11:34:05 Z,26,03,022,15
4549,206,11:34:05 Z,29,07,330,18
4550,206,11:34:05 Z,30,35,190,36
4551,206,11:34:05 Z,39,12,115,34
4552,207,11:34:10 Z,02,09,329,22
4553,207,11:34:10 Z,04,22,071,29
4554,207,11:34:10 Z,05,10,304,21
4555,207,11:34:10 Z,06,39,212,32
4556,207,11:34:10 Z,07,62,149,37
4557,207,11:34:10 Z,09,58,068,37
4558,207,11:34:10 Z,11,49,261,24
4559,207,11:34:10 Z,16,14,047,27
4560,207,11:34:10 Z,20,47,300,21
4561,207,11:34:10 Z,26,03,022,13
4562,207,11:34:10 Z,29,07,330,20
4563,207,11:34:10 Z,30,35,190,31
4564,207,11:34:10 Z,39,12,115,
4565,208,11:34:15 Z,02,09,329,20
4566,208,11:34:15 Z,04,21,071,32
4567,208,11:34:15 Z,05,10,304,21
4568,208,11:34:15 Z,06,39,212,31
4569,208,11:34:15 Z,07,62,149,37
4570,208,11:34:15 Z,09,58,068,39
4571,208,11:34:15 Z,11,49,261,23
4572,208,11:34:15 Z,16,14,047,26
4573,208,11:34:15 Z,20,47,300,21
4574,208,11:34:15 Z,26,03,022,14
4575,208,11:34:15 Z,29,07,330,22
4576,208,11:34:15 Z,30,35,190,31
4577,208,11:34:15 Z,39,12,115,
4578,209,11:34:20 Z,02,09,329,22
4579,209,11:34:20 Z,04,21,071,32
4580,209,11:34:20 Z,05,10,304,22
4581,209,11:34:20 Z,06,39,212,30
4582,209,11:34:20 Z,07,63,148,34
4583,209,11:34:20 Z,09,58,068,34
4584,209,11:34:20 Z,11,49,261,23
4585,209,11:34:20 Z,16,14,047,27
4586,209,11:34:20 Z,20,47,300,21
4587,209,11:34:20 Z,26,03,022,14
4588,209,11:34:20 Z,29,07,330,28
4589,209,11:34:20 Z,30,35,190,33
4590,209,11:34:20 Z,39,12,115,
4591,210,11:34:25 Z,02,09,329,16
4592,210,11:34:25 Z,04,21,071,27
4593,210,11:34:25 Z,05,10,304,15
4594,210,11:34:25 Z,06,39,212,26
4595,210,11:34:25 Z,07,63,148,30
4596,210,11:34:25 Z,09,58,068,33
4597,210,11:34:25 Z,11,49,261,20
4598,210,11:34:25 Z,16,14,046,25
4599,210,11:34:25 Z,20,47,300,18
4600,210,11:34:25 Z,26,03,022,12
4601,210,11:34:25 Z,29,07,330,14
4602,210,11:34:25 Z,30,35,190,28
4603,210,11:34:25 Z,39,12,115,
4604,211,11:34:30 Z,02,09,329,15
4605,211,11:34:30 Z,04,21,071,29
4606,211,11:34:30 Z,05,10,304,10
4607,211,11:34:30 Z,06,39,212,25
4608,211,11:34:30 Z,07,63,148,18
4609,211,11:34:30 Z,09,58,068,28
4610,211,11:34:30 Z,11,49,261,17
4611,211,11:34:30 Z,16,14,046,27
4612,211,11:34:30 Z,20,47,300,14
4613,211,11:34:30 Z,26,03,022,09
4614,211,11:34:30 Z,29,07,330,10
4615,211,11:34:30 Z,30,35,190,29
4616,211,11:34:30 Z,39,12,115,
4617,212,11:34:35 Z,02,09,329,12
4618,212,11:34:35 Z,04,21,071,28
4619,212,11:34:35 Z,05,10,304,11
4620,212,11:34:35 Z,06,39,212,26
4621,212,11:34:35 Z,07,63,148,27
4622,212,11:34:35 Z,09,58,068,34
4623,212,11:34:35 Z,11,49,261,19
4624,212,11:34:35 Z,16,14,046,24
4625,212,11:34:35 Z,20,47,300,15
4626,212,11:34:35 Z,26,03,021,
4627,212,11:34:35 Z,29,07,330,12
4628,212,11:34:35 Z,30,35,190,28
4629,212,11:34:35 Z,39,12,115,
4630,213,11:34:40 Z,02,09,329,21
4631,213,11:34:40 Z,04,21,071,31
4632,213,11:34:40 Z,05,10,304,17
4633,213,11:34:40 Z,06,39,212,30
4634,213,11:34:40 Z,07,63,148,37
4635,213,11:34:40 Z,09,58,068,33
4636,213,11:34:40 Z,11,49,261,26
4637,213,11:34:40 Z,16,14,046,25
4638,213,11:34:40 Z,20,47,300,21
4639,213,11:34:40 Z,26,03,021,09
4640,213,11:34:40 Z,29,07,330,14
4641,213,11:34:40 Z,30,35,190,33
4642,213,11:34:40 Z,39,12,115,
4643,214,11:34:45 Z,02,09,329,23
4644,214,11:34:45 Z,04,21,071,32
4645,214,11:34:45 Z,05,10,304,21
4646,214,11:34:45 Z,06,39,212,35
4647,214,11:34:45 Z,07,63,148,36
4648,214,11:34:45 Z,09,58,068,36
4649,214,11:34:45 Z,11,49,261,23
4650,214,11:34:45 Z,16,14,046,26
4651,214,11:34:45 Z,20,47,300,23
4652,214,11:34:45 Z,26,03,021,09
4653,214,11:34:45 Z,29,07,330,19
4654,214,11:34:45 Z,30,35,190,30
4655,214,11:34:45 Z,39,12,115,
4656,215,11:34:50 Z,02,09,329,19
4657,215,11:34:50 Z,04,21,071,31
4658,215,11:34:50 Z,05,10,304,24
4659,215,11:34:50 Z,06,39,212,32
4660,215,11:34:50 Z,07,63,148,35
4661,215,11:34:50 Z,09,58,068,34
4662,215,11:34:50 Z,11,49,261,20
4663,215,11:34:50 Z,16,14,046,27
4664,215,11:34:50 Z,20,47,300,21
4665,215,11:34:50 Z,26,03,021,09
4666,215,11:34:50 Z,29,07,330,19
4667,215,11:34:50 Z,30,35,190,32
4668,215,11:34:50 Z,39,12,115,
4669,216,11:34:55 Z,02,10,329,19
4670,216,11:34:55 Z,04,21,072,32
4671,216,11:34:55 Z,05,10,304,21
4672,216,11:34:55 Z,06,39,212,33
4673,216,11:34:55 Z,07,63,148,36
4674,216,11:34:55 Z,09,58,068,36
4675,216,11:34:55 Z,11,49,261,21
4676,216,11:34:55 Z,16,14,046,26
4677,216,11:34:55 Z,20,47,300,21
4678,216,11:34:55 Z,26,03,021,
4679,216,11:34:55 Z,29,07,330,14
4680,216,11:34:55 Z,30,35,190,29
4681,216,11:34:55 Z,39,12,115,30
4682,217,11:35:00 Z,02,10,329,10
4683,217,11:35:00 Z,04,21,072,33
4684,217,11:35:00 Z,05,11,304,19
4685,217,11:35:00 Z,06,38,212,34
4686,217,11:35:00 Z,07,63,148,37
4687,217,11:35:00 Z,09,58,068,37
4688,217,11:35:00 Z,11,49,261,23
4689,217,11:35:00 Z,16,14,046,26
4690,217,11:35:00 Z,20,47,300,21
4691,217,11:35:00 Z,26,03,021,
4692,217,11:35:00 Z,29,07,330,08
4693,217,11:35:00 Z,30,35,190,32
4694,217,11:35:00 Z,39,12,115,32
4695,218,11:35:05 Z,02,10,329,13
4696,218,11:35:05 Z,04,21,072,32
4697,218,11:35:05 Z,05,11,304,15
4698,218,11:35:05 Z,06,38,212,33
4699,218,11:35:05 Z,07,63,148,23
4700,218,11:35:05 Z,09,58,068,34
4701,218,11:35:05 Z,11,49,260,25
4702,218,11:35:05 Z,16,14,046,25
4703,218,11:35:05 Z,20,47,300,22
4704,218,11:35:05 Z,26,03,021,14
4705,218,11:35:05 Z,29,07,330,
4706,218,11:35:05 Z,30,35,190,34
4707,218,11:35:05 Z,39,12,115,
4708,219,11:35:10 Z,02,10,329,10
4709,219,11:35:10 Z,04,21,072,32
4710,219,11:35:10 Z,05,11,304,14
4711,219,11:35:10 Z,06,38,212,27
4712,219,11:35:10 Z,07,63,148,37
4713,219,11:35:10 Z,09,58,068,36
4714,219,11:35:10 Z,11,49,260,24
4715,219,11:35:10 Z,16,14,046,25
4716,219,11:35:10 Z,20,47,299,22
4717,219,11:35:10 Z,26,03,021,14
4718,219,11:35:10 Z,29,07,330,12
4719,219,11:35:10 Z,30,35,190,32
4720,219,11:35:10 Z,39,12,115,
4721,220,11:35:15 Z,02,10,329,09
4722,220,11:35:15 Z,04,21,072,22
4723,220,11:35:15 Z,05,11,304,17
4724,220,11:35:15 Z,06,38,212,32
4725,220,11:35:15 Z,07,63,148,31
4726,220,11:35:15 Z,09,58,068,24
4727,220,11:35:15 Z,11,49,260,29
4728,220,11:35:15 Z,16,14,046,20
4729,220,11:35:15 Z,20,47,299,31
4730,220,11:35:15 Z,26,03,021,13
4731,220,11:35:15 Z,29,07,330,11
4732,220,11:35:15 Z,30,35,190,38
4733,220,11:35:15 Z,39,12,115,
4734,221,11:35:20 Z,02,10,329,17
4735,221,11:35:20 Z,04,21,072,24
4736,221,11:35:20 Z,05,11,304,24
4737,221,11:35:20 Z,06,38,212,36
4738,221,11:35:20 Z,07,63,148,35
4739,221,11:35:20 Z,09,58,068,26
4740,221,11:35:20 Z,11,49,260,32
4741,221,11:35:20 Z,16,14,046,16
4742,221,11:35:20 Z,20,47,299,28
4743,221,11:35:20 Z,26,03,021,08
4744,221,11:35:20 Z,29,07,329,10
4745,221,11:35:20 Z,30,36,190,35
4746,221,11:35:20 Z,39,12,115,
4747,222,11:35:25 Z,02,10,329,25
4748,222,11:35:25 Z,04,21,072,25
4749,222,11:35:25 Z,05,11,304,25
4750,222,11:35:25 Z,06,38,212,40
4751,222,11:35:25 Z,07,63,148,33
4752,222,11:35:25 Z,09,58,068,26
4753,222,11:35:25 Z,11,49,260,37
4754,222,11:35:25 Z,16,14,046,17
4755,222,11:35:25 Z,20,47,299,32
4756,222,11:35:25 Z,26,03,021,10
4757,222,11:35:25 Z,29,07,329,12
4758,222,11:35:25 Z,30,36,190,38
4759,222,11:35:25 Z,39,12,115,
4760,223,11:35:30 Z,02,10,329,28
4761,223,11:35:30 Z,04,21,072,23
4762,223,11:35:30 Z,05,11,304,29
4763,223,11:35:30 Z,06,38,212,38
4764,223,11:35:30 Z,07,63,148,31
4765,223,11:35:30 Z,09,58,068,33
4766,223,11:35:30 Z,11,49,260,30
4767,223,11:35:30 Z,16,14,046,18
4768,223,11:35:30 Z,20,47,299,30
4769,223,11:35:30 Z,26,03,021,18
4770,223,11:35:30 Z,29,07,329,19
4771,223,11:35:30 Z,30,36,190,38
4772,223,11:35:30 Z,39,12,115,
4773,224,11:35:35 Z,02,10,329,26
4774,224,11:35:35 Z,04,21,072,22
4775,224,11:35:35 Z,05,11,304,35
4776,224,11:35:35 Z,06,38,212,34
4777,224,11:35:35 Z,07,63,148,34
4778,224,11:35:35 Z,09,58,068,23
4779,224,11:35:35 Z,11,49,260,32
4780,224,11:35:35 Z,16,14,046,21
4781,224,11:35:35 Z,20,47,299,28
4782,224,11:35:35 Z,26,03,021,12
4783,224,11:35:35 Z,29,07,329,20
4784,224,11:35:35 Z,30,36,190,36
4785,224,11:35:35 Z,39,12,115,
4786,225,11:35:40 Z,02,10,329,30
4787,225,11:35:40 Z,04,21,072,23
4788,225,11:35:40 Z,05,11,304,36
4789,225,11:35:40 Z,06,38,212,31
4790,225,11:35:40 Z,07,63,147,31
4791,225,11:35:40 Z,09,58,068,27
4792,225,11:35:40 Z,11,49,260,29
4793,225,11:35:40 Z,16,14,046,19
4794,225,11:35:40 Z,20,47,299,28
4795,225,11:35:40 Z,26,03,021,10
4796,225,11:35:40 Z,29,07,329,20
4797,225,11:35:40 Z,30,36,190,38
4798,225,11:35:40 Z,39,12,115,
4799,226,11:35:45 Z,02,10,329,24
4800,226,11:35:45 Z,04,21,072,21
4801,226,11:35:45 Z,05,11,304,31
4802,226,11:35:45 Z,06,38,212,39
4803,226,11:35:45 Z,07,63,147,34
4804,226,11:35:45 Z,09,58,068,28
4805,226,11:35:45 Z,11,49,260,37
4806,226,11:35:45 Z,16,14,046,20
4807,226,11:35:45 Z,20,47,299,29
4808,226,11:35:45 Z,26,03,021,13
4809,226,11:35:45 Z,29,07,329,18
4810,226,11:35:45 Z,30,36,190,38
4811,226,11:35:45 Z,39,12,115,
4812,227,11:35:50 Z,02,10,329,26
4813,227,11:35:50 Z,04,21,072,25
4814,227,11:35:50 Z,05,11,304,28
4815,227,11:35:50 Z,06,38,212,40
4816,227,11:35:50 Z,07,63,147,30
4817,227,11:35:50 Z,09,58,068,31
4818,227,11:35:50 Z,11,49,260,32
4819,227,11:35:50 Z,16,14,046,20
4820,227,11:35:50 Z,20,48,299,29
4821,227,11:35:50 Z,26,03,021,20
4822,227,11:35:50 Z,29,07,329,19
4823,227,11:35:50 Z,30,36,190,39
4824,227,11:35:50 Z,39,12,115,
4825,228,11:35:55 Z,02,10,329,30
4826,228,11:35:55 Z,04,21,072,23
4827,228,11:35:55 Z,05,11,304,36
4828,228,11:35:55 Z,06,38,212,36
4829,228,11:35:55 Z,07,63,147,33
4830,228,11:35:55 Z,09,58,068,28
4831,228,11:35:55 Z,11,49,260,34
4832,228,11:35:55 Z,16,14,046,17
4833,228,11:35:55 Z,20,48,299,29
4834,228,11:35:55 Z,26,03,021,15
4835,228,11:35:55 Z,29,07,329,19
4836,228,11:35:55 Z,30,36,190,38
4837,228,11:35:55 Z,39,12,115,
4838,229,11:36:00 Z,02,10,329,19
4839,229,11:36:00 Z,04,21,072,20
4840,229,11:36:00 Z,05,11,304,36
4841,229,11:36:00 Z,06,38,212,33
4842,229,11:36:00 Z,07,63,147,31
4843,229,11:36:00 Z,09,58,068,25
4844,229,11:36:00 Z,11,49,260,27
4845,229,11:36:00 Z,16,14,046,18
4846,229,11:36:00 Z,20,48,299,28
4847,229,11:36:00 Z,26,03,021,08
4848,229,11:36:00 Z,29,07,329,17
4849,229,11:36:00 Z,30,36,190,36
4850,229,11:36:00 Z,39,12,115,
4851,230,11:36:05 Z,02,10,329,28
4852,230,11:36:05 Z,04,21,072,21
4853,230,11:36:05 Z,05,11,304,36
4854,230,11:36:05 Z,06,38,212,39
4855,230,11:36:05 Z,07,63,147,34
4856,230,11:36:05 Z,09,58,068,28
4857,230,11:36:05 Z,11,49,260,37
4858,230,11:36:05 Z,16,14,046,12
4859,230,11:36:05 Z,20,48,299,26
