rid,time,satnum,elev,azim,SNR
155,13:42:34 Z,20,00,295,
155,13:42:34 Z,26,10,071,22
155,13:42:34 Z,31,10,034,11
156,13:42:39 Z,01,03,159,09
156,13:42:39 Z,03,38,107,27
156,13:42:39 Z,04,72,075,20
156,13:42:39 Z,06,52,289,31
156,13:42:39 Z,07,11,182,29
156,13:42:39 Z,09,66,232,25
156,13:42:39 Z,11,23,314,25
156,13:42:39 Z,16,00,094,
156,13:42:39 Z,17,05,226,17
156,13:42:39 Z,19,17,247,31
156,13:42:39 Z,20,00,295,
156,13:42:39 Z,26,10,071,19
156,13:42:39 Z,31,10,034,10
157,13:42:44 Z,01,03,159,09
157,13:42:44 Z,03,38,107,21
157,13:42:44 Z,04,72,075,22
157,13:42:44 Z,06,52,289,27
157,13:42:44 Z,07,11,182,29
157,13:42:44 Z,09,66,232,27
157,13:42:44 Z,11,23,314,31
157,13:42:44 Z,16,00,094,
157,13:42:44 Z,17,05,226,20
157,13:42:44 Z,19,17,247,28
157,13:42:44 Z,20,00,295,
157,13:42:44 Z,26,10,071,22
157,13:42:44 Z,31,10,034,13
158,13:42:49 Z,01,03,159,09
158,13:42:49 Z,03,38,107,22
158,13:42:49 Z,04,72,075,22
158,13:42:49 Z,06,52,289,34
158,13:42:49 Z,07,11,182,23
158,13:42:49 Z,09,66,232,27
158,13:42:49 Z,11,23,314,31
158,13:42:49 Z,16,00,094,
158,13:42:49 Z,17,05,226,20
158,13:42:49 Z,19,17,247,29
158,13:42:49 Z,20,00,295,
158,13:42:49 Z,26,10,071,13
158,13:42:49 Z,31,10,034,10
159,13:42:54 Z,01,03,159,07
159,13:42:54 Z,03,38,107,22
159,13:42:54 Z,04,72,075,25
159,13:42:54 Z,06,52,289,35
159,13:42:54 Z,07,11,182,19
159,13:42:54 Z,09,66,232,30
159,13:42:54 Z,11,23,314,28
159,13:42:54 Z,16,00,094,
159,13:42:54 Z,17,05,226,16
159,13:42:54 Z,19,17,247,24
159,13:42:54 Z,20,00,295,
159,13:42:54 Z,26,10,071,
159,13:42:54 Z,31,10,034,10
160,13:42:59 Z,01,03,159,10
160,13:42:59 Z,03,38,107,19
160,13:42:59 Z,04,72,075,21
160,13:42:59 Z,06,52,289,28
160,13:42:59 Z,07,11,182,22
160,13:42:59 Z,09,66,232,30
160,13:42:59 Z,11,23,314,33
160,13:42:59 Z,16,00,094,
160,13:42:59 Z,17,05,226,22
160,13:42:59 Z,19,17,247,24
160,13:42:59 Z,20,00,295,
160,13:42:59 Z,26,10,071,
160,13:42:59 Z,31,10,034,10
160,13:42:59 Z,17,05,226,22
160,13:42:59 Z,19,17,247,24
160,13:42:59 Z,20,00,295,
160,13:42:59 Z,26,10,071,
160,13:42:59 Z,31,10,034,10
161,13:43:04 Z,01,03,159,
161,13:43:04 Z,03,38,107,20
161,13:43:04 Z,04,72,074,23
161,13:43:04 Z,06,52,288,26
161,13:43:04 Z,07,12,182,23
161,13:43:04 Z,09,66,232,29
161,13:43:04 Z,11,23,314,30
161,13:43:04 Z,16,00,094,
161,13:43:04 Z,17,05,226,22
161,13:43:04 Z,19,17,247,25
161,13:43:04 Z,20,00,295,
161,13:43:04 Z,26,10,071,
161,13:43:04 Z,31,10,034,11
162,13:43:09 Z,01,03,159,
162,13:43:09 Z,03,38,107,17
162,13:43:09 Z,04,72,074,20
162,13:43:09 Z,06,52,288,34
162,13:43:09 Z,07,12,182,20
162,13:43:09 Z,09,66,232,29
162,13:43:09 Z,11,23,314,33
162,13:43:09 Z,16,00,094,
162,13:43:09 Z,17,05,226,22
162,13:43:09 Z,19,17,247,39
162,13:43:09 Z,20,00,295,
162,13:43:09 Z,26,10,071,
162,13:43:09 Z,31,10,034,10
163,13:43:14 Z,01,03,159,
163,13:43:14 Z,03,38,107,18
163,13:43:14 Z,04,72,074,20
163,13:43:14 Z,06,52,288,21
163,13:43:14 Z,07,12,182,22
163,13:43:14 Z,09,66,232,25
163,13:43:14 Z,11,23,314,21
163,13:43:14 Z,16,00,094,
163,13:43:14 Z,17,04,226,22
163,13:43:14 Z,19,17,247,34
163,13:43:14 Z,20,00,295,
163,13:43:14 Z,26,10,071,
163,13:43:14 Z,31,10,034,07
164,13:43:19 Z,01,03,159,
164,13:43:19 Z,03,38,107,14
164,13:43:19 Z,04,72,074,13
164,13:43:19 Z,06,52,288,28
164,13:43:19 Z,07,12,182,14
164,13:43:19 Z,09,66,232,29
164,13:43:19 Z,11,23,314,32
164,13:43:19 Z,16,00,094,
164,13:43:19 Z,17,04,226,20
164,13:43:19 Z,19,16,247,30
164,13:43:19 Z,20,01,295,
164,13:43:19 Z,26,10,071,
164,13:43:19 Z,31,10,034,10
165,13:43:24 Z,01,03,159,
165,13:43:24 Z,03,38,107,14
165,13:43:24 Z,04,72,074,21
165,13:43:24 Z,06,52,288,30
165,13:43:24 Z,07,12,182,19
165,13:43:24 Z,09,66,232,26
165,13:43:24 Z,11,23,314,31
165,13:43:24 Z,16,00,094,
165,13:43:24 Z,17,04,226,18
165,13:43:24 Z,19,16,247,29
165,13:43:24 Z,20,01,295,
165,13:43:24 Z,26,10,070,
165,13:43:24 Z,31,10,034,08
166,13:43:29 Z,01,03,159,
166,13:43:29 Z,03,38,107,13
166,13:43:29 Z,04,72,074,20
166,13:43:29 Z,06,52,288,26
166,13:43:29 Z,07,12,182,21
166,13:43:29 Z,09,66,232,24
166,13:43:29 Z,11,23,314,19
166,13:43:29 Z,16,00,094,
166,13:43:29 Z,17,04,226,18
166,13:43:29 Z,19,16,247,28
166,13:43:29 Z,20,01,295,
166,13:43:29 Z,26,10,070,
166,13:43:29 Z,31,10,034,08
167,13:43:34 Z,01,03,159,
167,13:43:34 Z,03,38,107,11
167,13:43:34 Z,04,72,074,09
167,13:43:34 Z,06,52,288,30
167,13:43:34 Z,07,12,182,10
167,13:43:34 Z,09,66,232,18
167,13:43:34 Z,11,23,314,28
167,13:43:34 Z,16,00,094,
167,13:43:34 Z,17,04,226,11
167,13:43:34 Z,19,16,247,26
167,13:43:34 Z,20,01,295,
167,13:43:34 Z,26,10,070,
167,13:43:34 Z,31,10,034,10
168,13:43:39 Z,01,03,159,
168,13:43:39 Z,03,38,107,08
168,13:43:39 Z,04,72,074,08
168,13:43:39 Z,06,52,288,31
168,13:43:39 Z,07,12,182,
168,13:43:39 Z,09,66,232,17
168,13:43:39 Z,11,23,314,27
168,13:43:39 Z,16,00,094,
168,13:43:39 Z,17,04,226,08
168,13:43:39 Z,19,16,247,23
168,13:43:39 Z,20,01,295,
168,13:43:39 Z,26,10,070,
168,13:43:39 Z,31,10,034,08
169,13:43:44 Z,01,02,159,
169,13:43:44 Z,03,38,107,12
169,13:43:44 Z,04,72,074,12
169,13:43:44 Z,06,52,288,31
169,13:43:44 Z,07,12,182,
169,13:43:44 Z,09,66,232,18
169,13:43:44 Z,11,23,314,28
169,13:43:44 Z,16,00,094,
169,13:43:44 Z,17,04,226,12
169,13:43:44 Z,19,16,247,22
169,13:43:44 Z,20,01,295,
169,13:43:44 Z,26,10,070,
169,13:43:44 Z,31,10,034,11
170,13:43:49 Z,01,02,159,
170,13:43:49 Z,03,38,108,10
170,13:43:49 Z,04,72,074,13
170,13:43:49 Z,06,52,288,30
170,13:43:49 Z,07,12,182,
170,13:43:49 Z,09,66,232,18
170,13:43:49 Z,11,23,314,27
170,13:43:49 Z,16,00,094,
170,13:43:49 Z,17,04,226,09
170,13:43:49 Z,19,16,247,19
170,13:43:49 Z,20,01,295,
170,13:43:49 Z,26,10,070,
170,13:43:49 Z,31,10,034,07
171,13:43:54 Z,01,02,159,
171,13:43:54 Z,03,38,108,09
171,13:43:54 Z,04,72,074,
171,13:43:54 Z,06,52,288,31
171,13:43:54 Z,07,12,182,
171,13:43:54 Z,09,67,232,16
171,13:43:54 Z,11,23,314,28
171,13:43:54 Z,16,00,094,
171,13:43:54 Z,17,04,226,10
171,13:43:54 Z,19,16,247,18
171,13:43:54 Z,20,01,295,
171,13:43:54 Z,26,10,070,
171,13:43:54 Z,31,10,034,07
172,13:43:59 Z,01,02,159,
172,13:43:59 Z,03,38,108,08
172,13:43:59 Z,04,72,074,
172,13:43:59 Z,06,52,288,30
172,13:43:59 Z,07,12,182,
172,13:43:59 Z,09,67,232,19
172,13:43:59 Z,11,23,314,28
172,13:43:59 Z,16,00,093,
172,13:43:59 Z,17,04,225,09
172,13:43:59 Z,19,16,247,15
172,13:43:59 Z,20,01,295,
172,13:43:59 Z,26,10,070,
172,13:43:59 Z,31,10,034,10
173,13:44:04 Z,01,02,159,
173,13:44:04 Z,03,38,108,13
173,13:44:04 Z,04,72,074,
173,13:44:04 Z,06,52,288,27
173,13:44:04 Z,07,12,182,
173,13:44:04 Z,09,67,232,21
173,13:44:04 Z,11,23,314,32
173,13:44:04 Z,16,00,093,
173,13:44:04 Z,17,04,225,12
173,13:44:04 Z,19,16,246,27
173,13:44:04 Z,20,01,295,
173,13:44:04 Z,26,10,070,
173,13:44:04 Z,31,10,034,09
174,13:44:09 Z,01,02,159,
174,13:44:09 Z,03,38,108,17
174,13:44:09 Z,04,72,074,18
174,13:44:09 Z,06,52,288,32
174,13:44:09 Z,07,12,182,23
174,13:44:09 Z,09,67,232,28
174,13:44:09 Z,11,23,314,29
174,13:44:09 Z,16,00,093,
174,13:44:09 Z,17,04,225,14
174,13:44:09 Z,19,16,246,32
174,13:44:09 Z,20,01,295,
174,13:44:09 Z,26,11,070,
174,13:44:09 Z,31,10,034,09
175,13:44:14 Z,01,02,159,
175,13:44:14 Z,03,38,108,11
175,13:44:14 Z,04,72,074,15
175,13:44:14 Z,06,52,288,33
175,13:44:14 Z,07,12,182,19
175,13:44:14 Z,09,67,232,23
175,13:44:14 Z,11,23,314,21
175,13:44:14 Z,16,00,093,
175,13:44:14 Z,17,04,225,14
175,13:44:14 Z,19,16,246,29
175,13:44:14 Z,20,01,295,
175,13:44:14 Z,26,11,070,
175,13:44:14 Z,31,10,033,09
176,13:44:19 Z,01,02,159,
176,13:44:19 Z,03,38,108,09
176,13:44:19 Z,04,72,074,15
176,13:44:19 Z,06,52,288,22
176,13:44:19 Z,07,12,182,
176,13:44:19 Z,09,67,232,16
176,13:44:19 Z,11,23,314,20
176,13:44:19 Z,16,00,093,
176,13:44:19 Z,17,04,225,11
176,13:44:19 Z,19,16,246,11
176,13:44:19 Z,20,01,295,
176,13:44:19 Z,26,11,070,
176,13:44:19 Z,31,10,033,12
177,13:44:24 Z,01,02,159,06
177,13:44:24 Z,03,38,108,10
177,13:44:24 Z,04,72,074,16
177,13:44:24 Z,06,52,288,25
177,13:44:24 Z,07,12,182,
177,13:44:24 Z,09,67,232,19
177,13:44:24 Z,11,23,314,16
177,13:44:24 Z,16,00,093,
177,13:44:24 Z,17,04,225,10
177,13:44:24 Z,19,16,246,18
177,13:44:24 Z,20,01,295,
177,13:44:24 Z,26,11,070,
177,13:44:24 Z,31,10,033,10
178,13:44:29 Z,01,02,159,10
178,13:44:29 Z,03,38,108,10
178,13:44:29 Z,04,72,074,14
178,13:44:29 Z,06,52,288,25
178,13:44:29 Z,07,12,182,
178,13:44:29 Z,09,67,232,21
178,13:44:29 Z,11,23,314,07
178,13:44:29 Z,16,00,093,
178,13:44:29 Z,17,04,225,12
178,13:44:29 Z,19,16,246,21
178,13:44:29 Z,20,01,295,
178,13:44:29 Z,26,11,070,
178,13:44:29 Z,31,10,033,11
179,13:44:34 Z,01,02,159,
179,13:44:34 Z,03,37,108,12
179,13:44:34 Z,04,71,074,17
179,13:44:34 Z,06,52,287,27
179,13:44:34 Z,07,12,182,15
179,13:44:34 Z,09,67,232,25
179,13:44:34 Z,11,23,314,16
179,13:44:34 Z,16,00,093,
179,13:44:34 Z,17,04,225,13
179,13:44:34 Z,19,16,246,30
179,13:44:34 Z,20,01,295,
179,13:44:34 Z,26,11,070,
179,13:44:34 Z,31,10,033,10
180,13:44:39 Z,01,02,159,
180,13:44:39 Z,03,37,108,10
180,13:44:39 Z,04,71,074,17
180,13:44:39 Z,06,52,287,27
180,13:44:39 Z,07,12,182,09
180,13:44:39 Z,09,67,232,25
180,13:44:39 Z,11,24,314,11
180,13:44:39 Z,16,00,093,
180,13:44:39 Z,17,04,225,11
180,13:44:39 Z,19,16,246,29
180,13:44:39 Z,20,01,295,
180,13:44:39 Z,26,11,070,
180,13:44:39 Z,31,10,033,10
181,13:44:44 Z,01,02,159,
181,13:44:44 Z,03,37,108,10
181,13:44:44 Z,04,71,074,17
181,13:44:44 Z,06,52,287,27
181,13:44:44 Z,07,12,182,09
181,13:44:44 Z,09,67,232,22
181,13:44:44 Z,11,24,314,09
181,13:44:44 Z,16,01,093,
181,13:44:44 Z,17,04,225,13
181,13:44:44 Z,19,16,246,30
181,13:44:44 Z,20,01,295,
181,13:44:44 Z,26,11,070,
181,13:44:44 Z,31,10,033,10
182,13:44:49 Z,01,02,159,
182,13:44:49 Z,03,37,108,09
182,13:44:49 Z,04,71,074,17
182,13:44:49 Z,06,52,287,21
182,13:44:49 Z,07,12,182,12
182,13:44:49 Z,09,67,232,24
182,13:44:49 Z,11,24,314,11
182,13:44:49 Z,16,01,093,
182,13:44:49 Z,17,04,225,10
182,13:44:49 Z,19,16,246,30
182,13:44:49 Z,20,01,295,
182,13:44:49 Z,26,11,070,
182,13:44:49 Z,31,10,033,09
183,13:44:54 Z,01,02,159,
183,13:44:54 Z,03,37,108,10
183,13:44:54 Z,04,71,074,15
183,13:44:54 Z,06,52,287,22
183,13:44:54 Z,07,12,182,
183,13:44:54 Z,09,67,232,25
183,13:44:54 Z,11,24,314,13
183,13:44:54 Z,16,01,093,
183,13:44:54 Z,17,04,225,08
183,13:44:54 Z,19,16,246,29
183,13:44:54 Z,20,01,295,
183,13:44:54 Z,26,11,070,
183,13:44:54 Z,31,10,033,08
184,13:44:59 Z,01,02,159,
184,13:44:59 Z,03,37,108,10
184,13:44:59 Z,04,71,074,17
184,13:44:59 Z,06,52,287,20
184,13:44:59 Z,07,12,182,
184,13:44:59 Z,09,67,232,24
184,13:44:59 Z,11,24,314,
184,13:44:59 Z,16,01,093,
184,13:44:59 Z,17,04,225,07
184,13:44:59 Z,19,16,246,30
184,13:44:59 Z,20,01,295,
184,13:44:59 Z,26,11,070,
184,13:44:59 Z,31,09,033,10
185,13:45:04 Z,01,02,159,
185,13:45:04 Z,03,37,108,10
185,13:45:04 Z,04,71,074,18
185,13:45:04 Z,06,52,287,19
185,13:45:04 Z,07,12,182,
185,13:45:04 Z,09,67,232,25
185,13:45:04 Z,11,24,314,19
185,13:45:04 Z,16,01,093,
185,13:45:04 Z,17,04,225,10
185,13:45:04 Z,19,16,246,30
185,13:45:04 Z,20,01,295,
185,13:45:04 Z,26,11,070,
185,13:45:04 Z,31,09,033,07
186,13:45:09 Z,01,02,159,
186,13:45:09 Z,03,37,108,09
186,13:45:09 Z,04,71,074,18
186,13:45:09 Z,06,52,287,20
186,13:45:09 Z,07,12,182,
186,13:45:09 Z,09,67,232,23
186,13:45:09 Z,11,24,314,20
186,13:45:09 Z,16,01,093,
186,13:45:09 Z,17,04,225,
186,13:45:09 Z,19,16,246,31
186,13:45:09 Z,20,01,295,
186,13:45:09 Z,26,11,070,
186,13:45:09 Z,31,09,033,10
187,13:45:14 Z,01,02,160,
187,13:45:14 Z,03,37,108,09
187,13:45:14 Z,04,71,074,17
187,13:45:14 Z,06,52,287,21
187,13:45:14 Z,07,12,182,
187,13:45:14 Z,09,67,232,23
187,13:45:14 Z,11,24,314,20
187,13:45:14 Z,16,01,093,
187,13:45:14 Z,17,04,225,
187,13:45:14 Z,19,16,246,28
187,13:45:14 Z,20,01,295,
187,13:45:14 Z,26,11,070,
187,13:45:14 Z,31,09,033,10
188,13:45:19 Z,01,02,160,08
188,13:45:19 Z,03,37,108,17
188,13:45:19 Z,04,71,073,19
188,13:45:19 Z,06,53,287,40
188,13:45:19 Z,07,13,182,23
188,13:45:19 Z,09,67,232,29
188,13:45:19 Z,11,24,314,36
188,13:45:19 Z,16,01,093,
188,13:45:19 Z,17,04,225,12
188,13:45:19 Z,19,16,246,33
188,13:45:19 Z,20,01,295,
188,13:45:19 Z,26,11,070,
188,13:45:19 Z,31,09,033,10
189,13:45:24 Z,01,02,160,
189,13:45:24 Z,03,37,108,19
189,13:45:24 Z,04,71,073,20
189,13:45:24 Z,06,53,287,30
189,13:45:24 Z,07,13,182,20
189,13:45:24 Z,09,67,232,32
189,13:45:24 Z,11,24,314,37
189,13:45:24 Z,16,01,093,
189,13:45:24 Z,17,04,225,18
189,13:45:24 Z,19,16,246,31
189,13:45:24 Z,20,01,295,
189,13:45:24 Z,26,11,070,
189,13:45:24 Z,31,09,033,08
190,13:45:29 Z,01,02,160,
190,13:45:29 Z,03,37,108,20
190,13:45:29 Z,04,71,073,20
190,13:45:29 Z,06,53,287,31
190,13:45:29 Z,07,13,182,22
190,13:45:29 Z,09,67,232,29
190,13:45:29 Z,11,24,314,32
190,13:45:29 Z,16,01,093,
190,13:45:29 Z,17,04,225,19
190,13:45:29 Z,19,16,246,27
190,13:45:29 Z,20,01,295,
190,13:45:29 Z,26,11,070,
190,13:45:29 Z,31,09,033,10
191,13:45:34 Z,01,02,160,
191,13:45:34 Z,03,37,108,20
191,13:45:34 Z,04,71,073,21
191,13:45:34 Z,06,53,287,24
191,13:45:34 Z,07,13,182,19
191,13:45:34 Z,09,67,232,28
191,13:45:34 Z,11,24,314,26
191,13:45:34 Z,16,01,093,
191,13:45:34 Z,17,04,225,20
191,13:45:34 Z,19,16,246,25
191,13:45:34 Z,20,02,295,
191,13:45:34 Z,26,11,070,
191,13:45:34 Z,31,09,033,13
192,13:45:39 Z,01,02,160,
192,13:45:39 Z,03,37,108,20
192,13:45:39 Z,04,71,073,20
192,13:45:39 Z,06,53,287,30
192,13:45:39 Z,07,13,182,24
192,13:45:39 Z,09,67,232,26
192,13:45:39 Z,11,24,314,32
192,13:45:39 Z,16,01,093,
192,13:45:39 Z,17,04,225,21
192,13:45:39 Z,19,16,246,32
192,13:45:39 Z,20,02,295,
192,13:45:39 Z,26,11,069,
192,13:45:39 Z,31,09,033,10
193,13:45:44 Z,01,02,160,13
193,13:45:44 Z,03,37,108,19
193,13:45:44 Z,04,71,073,20
193,13:45:44 Z,06,53,287,33
193,13:45:44 Z,07,13,182,23
193,13:45:44 Z,09,67,232,25
193,13:45:44 Z,11,24,314,26
193,13:45:44 Z,16,01,093,
193,13:45:44 Z,17,04,225,20
193,13:45:44 Z,19,16,246,26
193,13:45:44 Z,20,02,295,
193,13:45:44 Z,26,11,069,
193,13:45:44 Z,31,09,033,12
194,13:45:49 Z,01,02,160,
194,13:45:49 Z,03,37,108,20
194,13:45:49 Z,04,71,073,21
194,13:45:49 Z,06,53,287,37
194,13:45:49 Z,07,13,182,21
194,13:45:49 Z,09,67,232,25
194,13:45:49 Z,11,24,314,36
194,13:45:49 Z,16,01,093,
194,13:45:49 Z,17,04,225,17
194,13:45:49 Z,19,16,246,23
194,13:45:49 Z,20,02,295,15
194,13:45:49 Z,26,11,069,
194,13:45:49 Z,31,09,033,08
195,13:45:54 Z,01,02,160,
195,13:45:54 Z,03,37,108,21
195,13:45:54 Z,04,71,073,27
195,13:45:54 Z,06,53,287,38
195,13:45:54 Z,07,13,182,26
195,13:45:54 Z,09,67,232,35
195,13:45:54 Z,11,24,313,36
195,13:45:54 Z,16,01,093,
195,13:45:54 Z,17,04,225,19
195,13:45:54 Z,19,16,246,27
195,13:45:54 Z,20,02,295,15
195,13:45:54 Z,26,11,069,
195,13:45:54 Z,31,09,033,07
196,13:45:59 Z,01,02,160,
196,13:45:59 Z,03,37,108,21
196,13:45:59 Z,04,71,073,23
196,13:45:59 Z,06,53,287,36
196,13:45:59 Z,07,13,182,24
196,13:45:59 Z,09,67,232,36
196,13:45:59 Z,11,24,313,28
196,13:45:59 Z,16,01,093,
196,13:45:59 Z,17,04,225,21
196,13:45:59 Z,19,16,246,31
196,13:45:59 Z,20,02,295,14
196,13:45:59 Z,26,11,069,
196,13:45:59 Z,31,09,033,07
197,13:46:04 Z,01,02,160,
197,13:46:04 Z,03,37,108,21
197,13:46:04 Z,04,71,073,22
197,13:46:04 Z,06,53,286,28
197,13:46:04 Z,07,13,182,24
197,13:46:04 Z,09,67,232,27
197,13:46:04 Z,11,24,313,33
197,13:46:04 Z,16,01,093,
197,13:46:04 Z,17,04,225,22
197,13:46:04 Z,19,16,246,35
197,13:46:04 Z,20,02,295,12
197,13:46:04 Z,26,11,069,
197,13:46:04 Z,31,09,033,11
198,13:46:09 Z,01,02,160,
198,13:46:09 Z,03,37,108,21
198,13:46:09 Z,04,71,073,24
198,13:46:09 Z,06,53,286,41
198,13:46:09 Z,07,13,182,23
198,13:46:09 Z,09,68,232,25
198,13:46:09 Z,11,24,313,32
198,13:46:09 Z,16,01,093,
198,13:46:09 Z,17,04,225,19
198,13:46:09 Z,19,16,246,26
198,13:46:09 Z,20,02,295,15
198,13:46:09 Z,26,11,069,15
198,13:46:09 Z,31,09,033,11
199,13:46:14 Z,01,02,160,
199,13:46:14 Z,03,37,108,26
199,13:46:14 Z,04,71,073,29
199,13:46:14 Z,06,53,286,36
199,13:46:14 Z,07,13,182,31
199,13:46:14 Z,09,68,232,30
199,13:46:14 Z,11,24,313,28
199,13:46:14 Z,16,01,093,
199,13:46:14 Z,17,03,225,13
199,13:46:14 Z,19,16,246,23
199,13:46:14 Z,20,02,295,10
199,13:46:14 Z,26,11,069,28
199,13:46:14 Z,31,09,033,
200,13:46:19 Z,01,02,160,15
200,13:46:19 Z,03,37,108,27
200,13:46:19 Z,04,71,073,25
200,13:46:19 Z,06,53,286,36
200,13:46:19 Z,07,13,182,30
200,13:46:19 Z,09,68,232,29
200,13:46:19 Z,11,24,313,31
200,13:46:19 Z,16,01,093,
200,13:46:19 Z,17,03,225,
200,13:46:19 Z,19,15,246,18
200,13:46:19 Z,20,02,295,
200,13:46:19 Z,26,11,069,26
200,13:46:19 Z,31,09,033,16
201,13:46:24 Z,01,02,160,
201,13:46:24 Z,03,37,108,22
201,13:46:24 Z,04,71,073,22
201,13:46:24 Z,06,53,286,30
201,13:46:24 Z,07,13,182,30
201,13:46:24 Z,09,68,232,37
201,13:46:24 Z,11,24,313,30
201,13:46:24 Z,16,01,093,
201,13:46:24 Z,17,03,225,28
201,13:46:24 Z,19,15,246,32
201,13:46:24 Z,20,02,295,15
201,13:46:24 Z,26,11,069,25
201,13:46:24 Z,31,09,033,10
202,13:46:29 Z,01,02,160,
202,13:46:29 Z,03,37,108,18
202,13:46:29 Z,04,71,073,32
202,13:46:29 Z,06,53,286,27
202,13:46:29 Z,07,13,182,34
202,13:46:29 Z,09,68,232,29
202,13:46:29 Z,11,24,313,28
202,13:46:29 Z,16,01,093,
202,13:46:29 Z,17,03,225,25
202,13:46:29 Z,19,15,246,26
202,13:46:29 Z,20,02,295,14
202,13:46:29 Z,26,11,069,20
202,13:46:29 Z,31,09,033,08
203,13:46:34 Z,01,02,160,
203,13:46:34 Z,03,37,108,19
203,13:46:34 Z,04,71,073,32
203,13:46:34 Z,06,53,286,33
203,13:46:34 Z,07,13,182,29
203,13:46:34 Z,09,68,232,30
203,13:46:34 Z,11,24,313,31
203,13:46:34 Z,16,01,093,
203,13:46:34 Z,17,03,225,23
203,13:46:34 Z,19,15,246,32
203,13:46:34 Z,20,02,295,
203,13:46:34 Z,26,11,069,17
203,13:46:34 Z,31,09,033,08
204,13:46:39 Z,01,02,160,
204,13:46:39 Z,03,37,108,21
204,13:46:39 Z,04,71,073,31
204,13:46:39 Z,06,53,286,39
204,13:46:39 Z,07,13,182,30
204,13:46:39 Z,09,68,232,36
204,13:46:39 Z,11,24,313,32
204,13:46:39 Z,16,01,093,
204,13:46:39 Z,17,03,225,18
204,13:46:39 Z,19,15,246,25
204,13:46:39 Z,20,02,295,
204,13:46:39 Z,26,11,069,15
204,13:46:39 Z,31,09,033,08
205,13:46:44 Z,01,01,160,
205,13:46:44 Z,03,37,108,23
205,13:46:44 Z,04,71,073,30
205,13:46:44 Z,06,53,286,41
205,13:46:44 Z,07,13,182,30
205,13:46:44 Z,09,68,232,33
205,13:46:44 Z,11,24,313,35
205,13:46:44 Z,16,01,093,
205,13:46:44 Z,17,03,225,21
205,13:46:44 Z,19,15,246,26
205,13:46:44 Z,20,02,295,
205,13:46:44 Z,26,11,069,13
205,13:46:44 Z,31,09,033,09
206,13:46:49 Z,01,01,160,
206,13:46:49 Z,03,36,108,22
206,13:46:49 Z,04,70,072,31
206,13:46:49 Z,06,53,286,31
206,13:46:49 Z,07,13,182,22
206,13:46:49 Z,09,68,232,30
206,13:46:49 Z,11,24,313,28
206,13:46:49 Z,16,01,093,
206,13:46:49 Z,17,03,225,19
206,13:46:49 Z,19,15,246,21
206,13:46:49 Z,20,02,295,
206,13:46:49 Z,26,11,069,32
206,13:46:49 Z,31,09,033,
207,13:46:54 Z,01,01,160,
207,13:46:54 Z,03,36,108,17
207,13:46:54 Z,04,70,072,34
207,13:46:54 Z,06,53,286,29
207,13:46:54 Z,07,13,182,19
207,13:46:54 Z,09,68,233,31
207,13:46:54 Z,11,24,313,25
207,13:46:54 Z,16,01,093,
207,13:46:54 Z,17,03,225,15
207,13:46:54 Z,19,15,246,21
207,13:46:54 Z,20,02,295,
207,13:46:54 Z,26,11,069,32
207,13:46:54 Z,31,09,033,
208,13:46:59 Z,01,01,160,
208,13:46:59 Z,03,36,108,26
208,13:46:59 Z,04,70,072,30
208,13:46:59 Z,06,53,286,29
208,13:46:59 Z,07,13,182,20
208,13:46:59 Z,09,68,233,29
208,13:46:59 Z,11,24,313,31
208,13:46:59 Z,16,01,092,
208,13:46:59 Z,17,03,225,22
208,13:46:59 Z,19,15,246,22
208,13:46:59 Z,20,02,295,
208,13:46:59 Z,26,11,069,30
208,13:46:59 Z,31,09,033,
209,13:47:04 Z,01,01,160,
209,13:47:04 Z,03,36,108,23
209,13:47:04 Z,04,70,072,31
209,13:47:04 Z,06,53,286,38
209,13:47:04 Z,07,13,182,37
209,13:47:04 Z,09,68,233,32
209,13:47:04 Z,11,24,313,22
209,13:47:04 Z,16,01,092,
209,13:47:04 Z,17,03,225,21
209,13:47:04 Z,19,15,245,27
209,13:47:04 Z,20,02,295,
209,13:47:04 Z,26,11,069,22
209,13:47:04 Z,31,09,033,
210,13:47:09 Z,01,01,160,
210,13:47:09 Z,03,36,108,23
210,13:47:09 Z,04,70,072,31
210,13:47:09 Z,06,53,286,39
210,13:47:09 Z,07,13,182,32
210,13:47:09 Z,09,68,233,36
210,13:47:09 Z,11,24,313,33
210,13:47:09 Z,16,01,092,
210,13:47:09 Z,17,03,225,24
210,13:47:09 Z,19,15,245,30
210,13:47:09 Z,20,02,295,22
210,13:47:09 Z,26,11,069,23
210,13:47:09 Z,31,09,033,08
211,13:47:14 Z,01,01,160,
211,13:47:14 Z,03,36,108,22
211,13:47:14 Z,04,70,072,38
211,13:47:14 Z,06,53,286,37
211,13:47:14 Z,07,13,182,26
211,13:47:14 Z,09,68,233,31
211,13:47:14 Z,11,24,313,30
211,13:47:14 Z,16,01,092,
211,13:47:14 Z,17,03,225,24
211,13:47:14 Z,19,15,245,29
211,13:47:14 Z,20,02,295,17
211,13:47:14 Z,26,11,069,23
211,13:47:14 Z,31,09,033,14
212,13:47:19 Z,01,01,160,
212,13:47:19 Z,03,36,108,25
212,13:47:19 Z,04,70,072,23
212,13:47:19 Z,06,53,286,37
212,13:47:19 Z,07,13,182,29
212,13:47:19 Z,09,68,233,35
212,13:47:19 Z,11,24,313,32
212,13:47:19 Z,16,01,092,
212,13:47:19 Z,17,03,225,18
212,13:47:19 Z,19,15,245,25
212,13:47:19 Z,20,02,295,08
