rid,llid,mode,fix,satused,pdop,hdop,vdop,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
1871,1808,A,3,10,1.64,0.87,1.39,07,05,04,16,06,09,02,11,30,20,,
1872,1809,A,3,10,1.64,0.87,1.39,07,05,04,16,06,09,02,11,30,20,,
1873,1810,A,3,10,1.64,0.87,1.39,07,05,04,16,06,09,02,11,30,20,,
1874,1811,A,3,10,1.64,0.87,1.39,07,05,04,16,06,09,02,11,30,20,,
1875,1812,A,3,9,1.89,0.97,1.62,07,05,16,06,09,02,11,30,20,,,
1876,1813,A,3,9,1.89,0.97,1.62,07,05,16,06,09,02,11,30,20,,,
1877,1814,A,3,9,1.89,0.97,1.62,07,05,16,06,09,02,11,30,20,,,
1878,1815,A,3,8,2.78,1.35,2.42,07,05,16,09,02,11,30,20,,,,
1879,1816,A,3,9,1.89,0.97,1.62,07,05,16,06,09,02,11,30,20,,,
1880,1817,A,3,7,2.24,1.10,1.95,16,06,09,02,11,30,20,,,,,
1881,1818,A,3,7,2.10,1.32,1.64,07,16,06,09,11,30,20,,,,,
1882,1819,A,3,9,1.88,0.97,1.61,07,05,16,06,09,02,11,30,20,,,
1883,1820,A,3,10,1.63,0.87,1.38,07,05,04,16,06,09,02,11,30,20,,
1884,1821,A,3,10,1.63,0.87,1.38,07,05,04,16,06,09,02,11,30,20,,
1885,1822,A,3,9,2.18,1.28,1.76,07,05,04,06,09,02,11,30,20,,,
1886,1823,A,3,9,1.72,0.98,1.41,07,04,16,06,09,02,11,30,20,,,
1887,1824,A,3,10,1.63,0.87,1.37,07,05,04,16,06,09,02,11,30,20,,
1888,1825,A,3,10,1.63,0.87,1.37,07,05,04,16,06,09,02,11,30,20,,
1889,1826,A,3,9,1.67,0.92,1.39,07,05,04,16,06,09,02,11,20,,,
1890,1827,A,3,10,1.62,0.87,1.37,07,05,04,16,06,09,02,11,30,20,,
1891,1828,A,3,10,1.62,0.87,1.37,07,05,04,16,06,09,02,11,30,20,,
1892,1829,A,3,10,1.62,0.87,1.37,07,05,04,16,06,09,02,11,30,20,,
1893,1830,A,3,8,2.43,1.22,2.10,07,05,06,09,02,11,30,20,,,,
1894,1831,A,3,10,1.62,0.87,1.36,07,05,04,16,06,09,02,11,30,20,,
1895,1832,A,3,9,1.87,0.97,1.60,07,05,16,06,09,02,11,30,20,,,
1896,1833,A,3,10,1.62,0.87,1.36,07,05,04,16,06,09,02,11,30,20,,
1897,1834,A,3,7,2.63,1.05,2.41,05,16,06,09,02,11,30,,,,,
1898,1835,A,3,9,1.87,0.97,1.59,07,05,16,06,09,02,11,30,20,,,
1899,1836,A,3,9,1.86,0.97,1.59,07,05,16,06,09,02,11,30,20,,,
1900,1837,A,3,8,2.42,1.22,2.08,07,05,06,09,02,11,30,20,,,,
1901,1838,A,3,10,1.61,0.87,1.36,07,05,04,16,06,09,02,11,30,20,,
1902,1839,A,3,9,1.86,0.97,1.59,07,05,16,06,09,02,11,30,20,,,
1903,1840,A,3,8,1.87,1.00,1.59,07,05,16,06,09,02,30,20,,,,
1904,1841,A,3,10,1.61,0.87,1.35,07,05,04,16,06,09,02,11,30,20,,
1905,1842,A,3,9,1.86,0.97,1.58,07,05,16,06,09,02,11,30,20,,,
1906,1843,A,3,8,1.90,1.04,1.58,07,05,16,06,09,11,30,20,,,,
1907,1844,A,3,9,1.85,0.97,1.58,07,05,16,06,09,02,11,30,20,,,
1908,1845,A,3,9,1.85,0.97,1.58,07,05,16,06,09,02,11,30,20,,,
1909,1846,A,3,9,1.85,0.97,1.58,07,05,16,06,09,02,11,30,20,,,
1910,1847,A,3,9,1.85,0.97,1.58,07,05,16,06,09,02,11,30,20,,,
1911,1848,A,3,9,1.85,0.97,1.57,07,05,16,06,09,02,11,30,20,,,
1912,1849,A,3,9,1.85,0.97,1.57,07,05,16,06,09,02,11,30,20,,,
1913,1850,A,3,9,1.85,0.97,1.57,07,05,16,06,09,02,11,30,20,,,
1914,1851,A,3,9,1.85,0.97,1.57,07,05,16,06,09,02,11,30,20,,,
1915,1852,A,3,9,1.88,1.02,1.58,07,05,16,06,09,02,11,30,20,,,
1916,1853,A,3,9,1.84,0.97,1.57,07,05,16,06,09,02,11,30,20,,,
1917,1854,A,3,8,1.72,1.05,1.36,07,16,06,09,02,11,30,20,,,,
1918,1855,A,3,9,1.84,0.97,1.57,07,05,16,06,09,02,11,30,20,,,
1919,1856,A,3,9,1.84,0.97,1.56,07,05,16,06,09,02,11,30,20,,,
1920,1857,A,3,9,1.84,0.97,1.56,07,05,16,06,09,02,11,30,20,,,
1921,1858,A,3,8,2.38,1.21,2.04,07,05,06,09,02,11,30,20,,,,
1922,1859,A,3,9,1.84,0.97,1.56,07,05,16,06,09,02,11,30,20,,,
1923,1860,A,3,9,1.83,0.97,1.56,07,05,16,06,09,02,11,30,20,,,
1924,1861,A,3,9,1.83,0.97,1.56,07,05,16,06,09,02,11,30,20,,,
1925,1862,A,3,9,1.83,0.97,1.56,07,05,16,06,09,02,11,30,20,,,
1926,1863,A,3,9,1.83,0.97,1.55,07,05,16,06,09,02,11,30,20,,,
1927,1864,A,3,9,1.83,0.97,1.55,07,05,16,06,09,02,11,30,20,,,
1928,1865,A,3,8,1.90,1.09,1.56,07,16,06,09,02,11,30,20,,,,
1929,1866,A,3,9,1.83,0.97,1.55,07,05,16,06,09,02,11,30,20,,,
1930,1867,A,3,7,2.08,1.00,1.82,05,16,06,09,02,30,20,,,,,
1931,1868,A,3,8,1.84,0.99,1.55,07,05,16,06,09,02,30,20,,,,
1932,1869,A,3,8,1.84,0.99,1.55,07,05,16,06,09,02,30,20,,,,
1933,1870,A,3,8,2.07,1.03,1.79,07,05,16,06,09,02,11,30,,,,
1934,1871,A,3,8,2.07,1.03,1.79,07,05,16,06,09,02,11,30,,,,
1935,1872,A,3,9,1.82,0.97,1.54,07,05,16,06,09,02,11,30,20,,,
1936,1873,A,3,9,1.82,0.97,1.54,07,05,16,06,09,02,11,30,20,,,
1937,1874,A,3,8,2.06,0.98,1.81,05,16,06,09,02,11,30,20,,,,
1938,1875,A,3,9,1.82,0.97,1.54,07,05,16,06,09,02,11,30,20,,,
1939,1876,A,3,8,2.34,1.21,2.01,07,05,06,09,02,11,30,20,,,,
1940,1877,A,3,10,2.03,1.12,1.69,07,05,04,16,06,09,02,11,30,20,,
1941,1878,A,3,8,2.05,0.98,1.80,05,16,06,09,02,11,30,20,,,,
1942,1879,A,3,9,1.81,0.97,1.53,07,05,16,06,09,02,11,30,20,,,
1943,1880,A,3,9,1.81,0.97,1.53,07,05,16,06,09,02,11,30,20,,,
1944,1881,A,3,9,1.81,0.97,1.53,07,05,16,06,09,02,11,30,20,,,
1945,1882,A,3,8,2.33,1.20,2.00,07,05,06,09,02,11,30,20,,,,
1946,1883,A,3,9,1.81,0.96,1.53,07,05,16,06,09,02,11,30,20,,,
1947,1884,A,3,8,1.85,1.01,1.55,07,05,16,06,09,02,11,20,,,,
1948,1885,A,3,9,1.81,0.96,1.53,07,05,16,06,09,02,11,30,20,,,
1949,1886,A,3,9,1.80,0.96,1.52,07,05,16,06,09,02,11,30,20,,,
1950,1887,A,3,8,1.82,0.99,1.53,07,05,16,06,09,02,30,20,,,,
1951,1888,A,3,9,1.80,0.96,1.52,07,05,16,06,09,02,11,30,20,,,
1952,1889,A,3,10,1.56,0.87,1.30,07,05,04,16,06,09,02,11,30,20,,
1953,1890,A,3,9,1.80,0.96,1.52,07,05,16,06,09,02,11,30,20,,,
1954,1891,A,3,9,1.80,0.96,1.52,07,05,16,06,09,02,11,30,20,,,
1955,1892,A,3,9,1.80,0.96,1.52,07,05,16,06,09,02,11,30,20,,,
1956,1893,A,3,10,1.56,0.87,1.29,07,05,04,16,06,09,02,11,30,20,,
1957,1894,A,3,9,1.79,0.96,1.51,07,05,16,06,09,02,11,30,20,,,
1958,1895,A,3,8,1.81,0.99,1.51,07,05,16,06,09,02,30,20,,,,
1959,1896,A,3,9,1.79,0.96,1.51,07,05,16,06,09,02,11,30,20,,,
1960,1897,A,3,9,1.79,0.96,1.51,07,05,16,06,09,02,11,30,20,,,
1961,1898,A,3,10,1.55,0.87,1.29,07,05,04,16,06,09,02,11,30,20,,
1962,1899,A,3,10,1.55,0.87,1.29,07,05,04,16,06,09,02,11,30,20,,
1963,1900,A,3,10,1.55,0.87,1.29,07,05,04,16,06,09,02,11,30,20,,
1964,1901,A,3,10,1.79,0.96,1.50,07,05,04,16,06,09,02,11,30,20,,
1965,1902,A,3,10,1.55,0.87,1.28,07,05,04,16,06,09,02,11,30,20,,
1966,1903,A,3,9,1.78,0.96,1.50,07,05,16,06,09,02,11,30,20,,,
1967,1904,A,3,9,1.78,0.96,1.50,07,05,16,06,09,02,11,30,20,,,
1968,1905,A,3,10,1.55,0.87,1.28,07,05,04,16,06,09,02,11,30,20,,
1969,1906,A,3,9,1.78,0.96,1.50,07,05,16,06,09,02,11,30,20,,,
1970,1907,A,3,9,1.78,0.96,1.50,07,05,16,06,09,02,11,30,20,,,
1971,1908,A,3,9,1.78,0.96,1.50,07,05,16,06,09,02,11,30,20,,,
1972,1909,A,3,9,1.78,0.96,1.49,07,05,16,06,09,02,11,30,20,,,
1973,1910,A,3,9,1.78,0.96,1.49,07,05,16,06,09,02,11,30,20,,,
1974,1911,A,3,9,1.77,0.96,1.49,07,05,16,06,09,02,11,30,20,,,
1975,1912,A,3,9,1.77,0.96,1.49,07,05,16,06,09,02,11,30,20,,,
1976,1913,A,3,9,1.77,0.96,1.49,07,05,16,06,09,02,11,30,20,,,
1977,1914,A,3,9,1.77,0.96,1.49,07,05,16,06,09,02,11,30,20,,,
1978,1915,A,3,9,1.77,0.96,1.49,07,05,16,06,09,02,11,30,20,,,
1979,1916,A,3,9,1.78,0.88,1.55,05,04,16,06,09,02,11,30,20,,,
1980,1917,A,3,9,1.77,0.96,1.48,07,05,16,06,09,02,11,30,20,,,
1981,1918,A,3,9,1.77,0.96,1.48,07,05,16,06,09,02,11,30,20,,,
1982,1919,A,3,9,1.77,0.96,1.48,07,05,16,06,09,02,11,30,20,,,
1983,1920,A,3,9,1.76,0.96,1.48,07,05,16,06,09,02,11,30,20,,,
1984,1921,A,3,9,1.76,0.96,1.48,07,05,16,06,09,02,11,30,20,,,
1985,1922,A,3,7,2.58,1.44,2.15,07,06,09,02,11,30,20,,,,,
1986,1923,A,3,7,2.58,1.44,2.15,07,06,09,02,11,30,20,,,,,
1987,1924,A,3,10,1.53,0.87,1.26,07,05,04,16,06,09,02,11,30,20,,
1988,1925,A,3,10,1.53,0.87,1.26,07,05,04,16,06,09,02,11,30,20,,
1989,1926,A,3,10,1.53,0.87,1.26,07,05,04,16,06,09,02,11,30,20,,
1990,1927,A,3,8,1.83,1.09,1.47,07,16,06,09,02,11,30,20,,,,
1991,1927,A,1,0,99.99,99.99,99.99,,,,,,,,,,,,
1992,1928,A,2,3,7.73,7.67,1.00,02,30,20,,,,,,,,,
1993,1929,A,3,4,8.22,5.33,6.26,07,16,02,20,,,,,,,,
1994,1930,A,3,5,5.14,3.37,3.88,07,06,02,30,20,,,,,,,
1995,1931,A,3,6,4.49,2.82,3.49,07,06,02,11,30,20,,,,,,
1996,1932,A,3,8,2.25,1.19,1.91,07,05,06,09,02,11,30,20,,,,
1997,1933,A,3,9,1.75,0.96,1.46,07,05,16,06,09,02,11,30,20,,,
1998,1934,A,3,9,1.77,0.99,1.47,07,05,16,06,09,02,11,30,20,,,
1999,1935,A,3,10,1.52,0.87,1.25,07,05,04,16,06,09,02,11,30,20,,
2000,1936,A,3,10,1.52,0.87,1.25,07,05,04,16,06,09,02,11,30,20,,
2001,1937,A,3,9,1.76,0.88,1.52,05,04,16,06,09,02,11,30,20,,,
2002,1938,A,2,3,1.87,1.58,1.00,06,09,02,,,,,,,,,
2003,1939,A,3,6,2.50,1.26,2.16,05,06,09,02,30,20,,,,,,
2004,1940,A,3,7,2.27,1.25,1.90,07,05,06,09,02,30,20,,,,,
2005,1941,A,3,7,2.27,1.25,1.89,07,05,06,09,02,30,20,,,,,
2006,1942,A,3,6,2.31,1.31,1.90,07,05,06,09,30,20,,,,,,
2007,1943,A,3,6,3.25,1.73,2.75,07,05,09,02,11,20,,,,,,
2008,1944,A,3,7,3.12,1.48,2.74,07,05,09,02,11,30,20,,,,,
2009,1945,A,3,6,4.27,3.38,2.61,05,06,02,11,30,20,,,,,,
2010,1946,A,3,8,2.23,1.19,1.88,07,05,06,09,02,11,30,20,,,,
2011,1947,A,3,7,3.11,1.48,2.73,07,05,09,02,11,30,20,,,,,
2012,1948,A,3,9,1.62,0.99,1.29,07,05,04,06,09,02,11,30,20,,,
2013,1949,A,3,8,2.05,1.30,1.59,07,05,04,09,02,11,30,20,,,,
2014,1950,A,3,7,3.10,1.48,2.72,07,05,09,02,11,30,20,,,,,
2015,1951,A,3,8,2.22,1.19,1.87,07,05,06,09,02,11,30,20,,,,
2016,1952,A,3,7,3.09,1.48,2.72,07,05,09,02,11,30,20,,,,,
2017,1953,A,3,7,2.52,1.45,2.07,07,06,09,02,11,30,20,,,,,
2018,1954,A,3,8,2.22,1.19,1.87,07,05,06,09,02,11,30,20,,,,
2019,1955,A,3,7,3.08,1.47,2.71,07,05,09,02,11,30,20,,,,,
2020,1956,A,3,7,3.08,1.47,2.70,07,05,09,02,11,30,20,,,,,
2021,1957,A,3,8,2.21,1.19,1.86,07,05,06,09,02,11,30,20,,,,
2022,1958,A,3,8,2.21,1.19,1.86,07,05,06,09,02,11,30,20,,,,
2023,1959,A,3,8,1.65,1.03,1.29,07,05,04,06,09,02,30,20,,,,
2024,1960,A,3,9,1.62,0.99,1.28,07,05,04,06,09,02,11,30,20,,,
2025,1961,A,3,8,2.04,1.30,1.57,07,05,04,09,02,11,30,20,,,,
2026,1962,A,3,8,2.04,1.30,1.57,07,05,04,09,02,11,30,20,,,,
2027,1963,A,3,9,1.62,0.99,1.28,07,05,04,06,09,02,11,30,20,,,
2028,1964,A,3,8,2.20,1.19,1.85,07,05,06,09,02,11,30,20,,,,
2029,1965,A,3,8,2.20,1.19,1.85,07,05,06,09,02,11,30,20,,,,
2030,1966,A,3,8,2.20,1.19,1.85,07,05,06,09,02,11,30,20,,,,
2031,1966,A,1,0,99.99,99.99,99.99,,,,,,,,,,,,
2032,1966,A,1,0,99.99,99.99,99.99,,,,,,,,,,,,
2033,1966,A,1,0,99.99,99.99,99.99,,,,,,,,,,,,
2034,1966,A,1,3,5.64,5.55,1.00,05,02,20,,,,,,,,,
2035,1966,A,1,3,69.30,69.29,1.00,05,30,20,,,,,,,,,
2036,1967,A,3,5,4.57,2.04,4.09,05,09,02,30,20,,,,,,,
2037,1968,A,3,5,4.57,2.04,4.09,05,09,02,30,20,,,,,,,
2038,1969,A,3,5,4.57,2.04,4.09,05,09,02,30,20,,,,,,,
2039,1970,A,3,5,4.57,2.05,4.09,05,09,02,30,20,,,,,,,
2040,1971,A,3,7,3.40,1.77,2.90,07,05,16,09,02,30,20,,,,,
2041,1972,A,3,9,1.70,0.95,1.40,07,05,16,06,09,02,11,30,20,,,
2042,1973,A,3,8,2.18,1.19,1.83,07,05,06,09,02,11,30,20,,,,
2043,1974,A,3,9,1.70,0.95,1.40,07,05,16,06,09,02,11,30,20,,,
2044,1975,A,3,9,1.69,0.95,1.40,07,05,16,06,09,02,11,30,20,,,
2045,1976,A,3,9,1.69,0.95,1.40,07,05,16,06,09,02,11,30,20,,,
2046,1977,A,3,9,1.69,0.95,1.40,07,05,16,06,09,02,11,30,20,,,
2047,1978,A,3,9,1.69,0.95,1.40,07,05,16,06,09,02,11,30,20,,,
2048,1979,A,3,9,1.69,0.95,1.39,07,05,16,06,09,02,11,30,20,,,
2049,1980,A,3,9,1.69,0.95,1.39,07,05,16,06,09,02,11,30,20,,,
2050,1981,A,3,9,1.69,0.95,1.39,07,05,16,06,09,02,11,30,20,,,
2051,1982,A,3,9,1.69,0.95,1.39,07,05,16,06,09,02,11,30,20,,,
2052,1983,A,3,8,1.77,1.09,1.39,07,16,06,09,02,11,30,20,,,,
2053,1984,A,3,9,1.68,0.95,1.39,07,05,16,06,09,02,11,30,20,,,
2054,1985,A,3,9,1.68,0.95,1.39,07,05,16,06,09,02,11,30,20,,,
2055,1986,A,3,9,1.68,0.95,1.39,07,05,16,06,09,02,11,30,20,,,
2056,1987,A,3,8,2.51,1.32,2.14,07,05,16,09,02,11,30,20,,,,
2057,1988,A,3,6,2.78,1.70,2.20,07,16,02,11,30,20,,,,,,
2058,1989,A,3,8,2.51,1.31,2.14,07,05,16,09,02,11,30,20,,,,
2059,1990,A,3,8,2.50,1.31,2.13,07,05,16,09,02,11,30,20,,,,
2060,1991,A,3,8,2.50,1.31,2.13,07,05,16,09,02,11,30,20,,,,
2061,1992,A,3,8,2.50,1.31,2.13,07,05,16,09,02,11,30,20,,,,
2062,1993,A,3,8,2.50,1.31,2.13,07,05,16,09,02,11,30,20,,,,
2063,1994,A,3,8,2.50,1.31,2.12,07,05,16,09,02,11,30,20,,,,
2064,1995,A,3,8,2.49,1.31,2.12,07,05,16,09,02,11,30,20,,,,
2065,1996,A,3,8,2.49,1.31,2.12,07,05,16,09,02,11,30,20,,,,
2066,1997,A,3,8,2.49,1.31,2.12,07,05,16,09,02,11,30,20,,,,
2067,1998,A,3,8,2.49,1.31,2.11,07,05,16,09,02,11,30,20,,,,
2068,1999,A,3,8,2.48,1.31,2.11,07,05,16,09,02,11,30,20,,,,
2069,2000,A,3,9,1.67,0.95,1.37,07,05,16,06,09,02,11,30,20,,,
2070,2001,A,3,9,2.48,1.31,2.11,07,05,16,06,09,02,11,30,20,,,
2071,2002,A,3,8,2.48,1.31,2.10,07,05,16,09,02,11,30,20,,,,
2072,2003,A,3,8,2.47,1.31,2.10,07,05,16,09,02,11,30,20,,,,
2073,2004,A,3,8,2.47,1.31,2.10,07,05,16,09,02,11,30,20,,,,
2074,2005,A,3,8,2.47,1.31,2.10,07,05,16,09,02,11,30,20,,,,
2075,2006,A,3,8,2.47,1.30,2.09,07,05,16,09,02,11,30,20,,,,
2076,2007,A,3,8,2.46,1.30,2.09,07,05,16,09,02,11,30,20,,,,
2077,2008,A,3,8,2.46,1.30,2.09,07,05,16,09,02,11,30,20,,,,
2078,2009,A,3,8,1.72,0.98,1.41,07,05,16,06,09,02,11,20,,,,
2079,2010,A,3,8,2.46,1.30,2.08,07,05,16,09,02,11,30,20,,,,
2080,2011,A,3,8,1.72,0.98,1.41,07,05,16,06,09,02,11,20,,,,
2081,2012,A,3,8,1.70,1.02,1.35,07,05,16,06,09,11,30,20,,,,
2082,2013,A,3,9,1.82,0.99,1.53,07,05,16,06,09,02,11,30,20,,,
2083,2014,A,3,9,1.70,1.02,1.35,07,05,16,06,09,02,11,30,20,,,
2084,2015,A,3,9,1.65,0.95,1.35,07,05,16,06,09,02,11,30,20,,,
2085,2016,A,3,9,1.65,0.95,1.35,07,05,16,06,09,02,11,30,20,,,
2086,2017,A,3,8,1.71,0.98,1.41,07,05,16,06,09,02,11,20,,,,
2087,2018,A,3,8,1.71,0.98,1.41,07,05,16,06,09,02,11,20,,,,
2088,2019,A,3,8,1.71,0.98,1.40,07,05,16,06,09,02,11,20,,,,
2089,2020,A,3,8,1.67,0.98,1.35,07,05,16,06,09,02,30,20,,,,
2090,2021,A,3,8,2.12,1.19,1.76,07,05,06,09,02,11,30,20,,,,
2091,2022,A,3,9,1.64,0.95,1.34,07,05,16,06,09,02,11,30,20,,,
2092,2023,A,3,9,1.64,0.95,1.34,07,05,16,06,09,02,11,30,20,,,
2093,2024,A,3,9,1.64,0.95,1.34,07,05,16,06,09,02,11,30,20,,,
2094,2025,A,3,9,1.64,0.95,1.34,07,05,16,06,09,02,11,30,20,,,
2095,2026,A,3,9,1.64,0.95,1.34,07,05,16,06,09,02,11,30,20,,,
2096,2027,A,3,9,1.64,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2097,2028,A,3,9,1.64,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2098,2029,A,3,9,1.64,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2099,2030,A,3,9,1.63,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2100,2030,A,3,9,1.63,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2101,2031,A,3,9,1.63,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2102,2032,A,3,9,1.63,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2103,2033,A,3,9,1.63,0.95,1.33,07,05,16,06,09,02,11,30,20,,,
2104,2034,A,3,8,1.72,1.09,1.33,07,05,16,06,02,11,30,20,,,,
2105,2035,A,3,9,1.52,0.87,1.24,07,05,04,16,06,09,02,11,30,,,
2106,2036,A,3,9,1.46,0.90,1.15,07,05,04,16,06,09,02,30,20,,,
2107,2037,A,3,9,1.51,0.90,1.21,07,05,04,16,06,09,02,11,20,,,
2108,2038,A,3,10,1.43,0.86,1.14,07,05,04,16,06,09,02,11,30,20,,
2109,2039,A,3,10,1.43,0.86,1.14,07,05,04,16,06,09,02,11,30,20,,
2110,2040,A,3,10,1.43,0.86,1.14,07,05,04,16,06,09,02,11,30,20,,
2111,2041,A,3,9,1.79,1.08,1.44,07,05,04,16,09,02,11,30,20,,,
2112,2042,A,3,9,1.79,1.08,1.43,07,05,04,16,09,02,11,30,20,,,
2113,2043,A,3,9,1.62,0.95,1.31,07,05,16,06,09,02,11,30,20,,,
2114,2044,A,3,8,1.71,1.09,1.31,07,16,06,09,02,11,30,20,,,,
2115,2045,A,3,10,1.42,0.86,1.13,07,05,04,16,06,09,02,11,30,20,,
2116,2046,A,3,10,1.42,0.86,1.13,07,05,04,16,06,09,02,11,30,20,,
2117,2047,A,3,9,1.62,0.95,1.31,07,05,16,06,09,02,11,30,20,,,
2118,2048,A,3,10,1.42,0.86,1.13,07,05,04,16,06,09,02,11,30,20,,
2119,2049,A,3,9,1.61,0.95,1.31,07,05,16,06,09,02,11,30,20,,,
2120,2050,A,3,8,1.69,0.98,1.38,07,05,16,06,09,02,11,20,,,,
2121,2051,A,3,9,1.61,0.95,1.31,07,05,16,06,09,02,11,30,20,,,
2122,2052,A,3,9,1.61,0.95,1.30,07,05,16,06,09,02,11,30,20,,,
2123,2053,A,3,9,1.61,0.95,1.30,07,05,16,06,09,02,11,30,20,,,
2124,2054,A,3,8,1.64,0.98,1.31,07,05,16,06,09,02,30,20,,,,
2125,2055,A,3,7,1.72,1.12,1.31,07,16,06,09,02,30,20,,,,,
2126,2056,A,3,7,1.73,1.13,1.31,07,05,16,06,02,30,20,,,,,
2127,2057,A,3,9,1.61,0.95,1.30,07,05,16,06,09,02,11,30,20,,,
2128,2058,A,3,8,1.68,0.98,1.37,07,05,16,06,09,02,11,20,,,,
2129,2059,A,3,9,1.60,0.95,1.30,07,05,16,06,09,02,11,30,20,,,
2130,2060,A,3,8,2.33,1.27,1.96,07,05,16,09,02,11,30,20,,,,
2131,2061,A,3,9,1.60,0.95,1.29,07,05,16,06,09,02,11,30,20,,,
2132,2062,A,3,9,1.60,0.95,1.29,07,05,16,06,09,02,11,30,20,,,
2133,2063,A,3,9,1.60,0.95,1.29,07,05,16,06,09,02,11,30,20,,,
2134,2064,A,3,8,2.32,1.27,1.95,07,05,16,09,02,11,30,20,,,,
2135,2065,A,3,9,1.60,0.95,1.29,07,05,16,06,09,02,11,30,20,,,
2136,2066,A,3,9,1.60,0.95,1.29,07,05,16,06,09,02,11,30,20,,,
2137,2067,A,3,9,1.60,0.95,1.29,07,05,16,06,09,02,11,30,20,,,
2138,2068,A,3,9,1.60,0.95,1.29,07,05,16,06,09,02,11,30,20,,,
2139,2069,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2140,2070,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2141,2071,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2142,2072,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2143,2073,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2144,2074,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2145,2076,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2146,2077,A,3,9,1.59,0.95,1.28,07,05,16,06,09,02,11,30,20,,,
2147,2078,A,3,9,1.59,0.95,1.27,07,05,16,06,09,02,11,30,20,,,
2148,2079,A,3,8,1.62,0.98,1.29,07,05,16,06,09,02,30,20,,,,
2149,2080,A,3,8,2.06,1.19,1.68,07,05,06,09,02,11,30,20,,,,
2150,2081,A,3,9,1.58,0.94,1.27,07,05,16,06,09,02,11,30,20,,,
2151,2082,A,3,9,1.58,0.94,1.27,07,05,16,06,09,02,11,30,20,,,
2152,2083,A,3,8,2.06,1.20,1.68,07,05,06,09,02,11,30,20,,,,
2153,2084,A,3,8,2.28,1.26,1.90,07,05,16,09,02,11,30,20,,,,
2154,2085,A,3,9,1.58,0.94,1.27,07,05,16,06,09,02,11,30,20,,,
2155,2086,A,3,8,2.06,1.20,1.67,07,05,06,09,02,11,30,20,,,,
2156,2087,A,3,9,1.58,0.94,1.26,07,05,16,06,09,02,11,30,20,,,
2157,2088,A,3,9,1.58,0.94,1.26,07,05,16,06,09,02,11,30,20,,,
2158,2089,A,3,9,1.58,0.94,1.26,07,05,16,06,09,02,11,30,20,,,
2159,2090,A,3,7,2.31,1.33,1.89,07,05,16,09,02,11,20,,,,,
2160,2091,A,3,9,1.57,0.94,1.26,07,05,16,06,09,02,11,30,20,,,
2161,2092,A,3,9,1.57,0.94,1.26,07,05,16,06,09,02,11,30,20,,,
2162,2093,A,3,9,1.57,0.94,1.26,07,05,16,06,09,02,11,30,20,,,
2163,2094,A,3,8,1.66,1.09,1.26,07,16,06,09,02,11,30,20,,,,
2164,2095,A,3,9,1.57,0.94,1.26,07,05,16,06,09,02,11,30,20,,,
2165,2096,A,3,9,1.57,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2166,2097,A,3,9,1.57,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2167,2098,A,3,9,1.57,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2168,2099,A,3,9,1.57,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2169,2100,A,3,8,1.65,0.97,1.33,07,05,16,06,09,02,11,20,,,,
2170,2101,A,3,9,1.57,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2171,2102,A,3,9,1.57,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2172,2103,A,3,9,1.56,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2173,2104,A,3,8,2.23,1.25,1.85,07,05,16,09,02,11,30,20,,,,
2174,2105,A,3,9,1.56,0.94,1.25,07,05,16,06,09,02,11,30,20,,,
2175,2106,A,3,9,1.56,0.94,1.24,07,05,16,06,09,02,11,30,20,,,
2176,2107,A,3,9,1.56,0.94,1.24,07,05,16,06,09,02,11,30,20,,,
2177,2108,A,3,8,1.66,1.10,1.24,07,05,16,06,02,11,30,20,,,,
2178,2109,A,3,9,1.56,0.94,1.24,07,05,16,06,09,02,11,30,20,,,
2179,2110,A,3,8,1.66,1.10,1.24,07,05,16,06,02,11,30,20,,,,
2180,2111,A,3,9,1.56,0.94,1.24,07,05,16,06,09,02,11,30,20,,,
2181,2112,A,3,9,1.56,0.94,1.24,07,05,16,06,09,02,11,30,20,,,
2182,2113,A,3,9,1.56,0.94,1.24,07,05,16,06,09,02,11,30,20,,,
