rid,date,time,lat,lng
499,2022-08-30,14:11:04 Z,52.477003333333336,13.420228166666666
500,2022-08-30,14:11:09 Z,52.4769775,13.420252833333333
501,2022-08-30,14:11:14 Z,52.476958833333335,13.420283666666666
502,2022-08-30,14:11:19 Z,52.476932833333336,13.420271
503,2022-08-30,14:11:24 Z,52.476943166666665,13.420268666666667
504,2022-08-30,14:11:29 Z,52.47697816666667,13.420276
505,2022-08-30,14:11:34 Z,52.476999,13.420288666666666
506,2022-08-30,14:11:39 Z,52.4770105,13.4202545
507,2022-08-30,14:11:44 Z,52.477014,13.420225
508,2022-08-30,14:11:49 Z,52.477025166666664,13.420209166666666
509,2022-08-30,14:11:54 Z,52.4770225,13.420178666666667
510,2022-08-30,14:11:59 Z,52.477005,13.420152
511,2022-08-30,14:12:04 Z,52.476980833333336,13.420129
512,2022-08-30,14:12:09 Z,52.476969833333335,13.4201215
513,2022-08-30,14:12:14 Z,52.476978,13.420178166666666
514,2022-08-30,14:12:19 Z,52.47696766666667,13.4202205
515,2022-08-30,14:12:24 Z,52.476957166666665,13.420252166666666
516,2022-08-30,14:12:24 Z,52.476957166666665,13.420252166666666
517,2022-08-30,14:12:29 Z,52.476944333333336,13.420273833333333
518,2022-08-30,14:12:34 Z,52.476935833333336,13.420300666666666
519,2022-08-30,14:12:39 Z,52.47694083333333,13.4203205
520,2022-08-30,14:12:44 Z,52.47695366666667,13.4203165
521,2022-08-30,14:12:49 Z,52.476950333333335,13.420332
522,2022-08-30,14:12:54 Z,52.476951666666665,13.420336166666667
523,2022-08-30,14:12:59 Z,52.47694766666667,13.420334333333333
524,2022-08-30,14:13:04 Z,52.47694,13.420323333333334
525,2022-08-30,14:13:09 Z,52.47693783333333,13.420313166666666
526,2022-08-30,14:13:14 Z,52.476939,13.420306
527,2022-08-30,14:13:19 Z,52.47694083333333,13.420299166666666
528,2022-08-30,14:13:24 Z,52.47693016666667,13.420286666666666
529,2022-08-30,14:13:29 Z,52.47693566666667,13.420291666666667
530,2022-08-30,14:13:34 Z,52.47694033333333,13.420291166666667
531,2022-08-30,14:13:39 Z,52.47694416666667,13.420289333333333
532,2022-08-30,14:13:44 Z,52.476941833333335,13.420289499999999
533,2022-08-30,14:13:49 Z,52.476939,13.4202975
534,2022-08-30,14:13:54 Z,52.47694116666667,13.420297333333334
535,2022-08-30,14:13:59 Z,52.47694633333333,13.420298333333333
536,2022-08-30,14:14:04 Z,52.476932166666664,13.420282833333333
537,2022-08-30,14:14:09 Z,52.47692683333333,13.420273
538,2022-08-30,14:14:14 Z,52.476935,13.420267333333333
539,2022-08-30,14:14:19 Z,52.476949166666664,13.420260833333334
540,2022-08-30,14:14:24 Z,52.47696883333333,13.420263
541,2022-08-30,14:14:29 Z,52.476986,13.420272166666667
542,2022-08-30,14:14:34 Z,52.477002,13.4202775
543,2022-08-30,14:14:39 Z,52.47700666666667,13.420268166666666
544,2022-08-30,14:14:44 Z,52.477017000000004,13.420242666666667
545,2022-08-30,14:14:49 Z,52.477016,13.4202215
546,2022-08-30,14:14:54 Z,52.4770125,13.420217666666666
547,2022-08-30,14:14:59 Z,52.477013666666664,13.420189166666667
548,2022-08-30,14:15:04 Z,52.4769875,13.420208333333333
549,2022-08-30,14:15:09 Z,52.4769905,13.420202
550,2022-08-30,14:15:14 Z,52.47698466666667,13.420203
551,2022-08-30,14:15:19 Z,52.476999666666664,13.420179833333334
552,2022-08-30,14:15:24 Z,52.477013166666666,13.420166
553,2022-08-30,14:15:29 Z,52.47701633333333,13.420140833333333
554,2022-08-30,14:15:34 Z,52.477029333333334,13.4201365
555,2022-08-30,14:15:39 Z,52.47704316666667,13.420138666666666
556,2022-08-30,14:15:44 Z,52.477051333333335,13.4201845
557,2022-08-30,14:15:49 Z,52.4770355,13.420206666666667
558,2022-08-30,14:15:54 Z,52.47701583333333,13.420207666666666
559,2022-08-30,14:15:59 Z,52.4769935,13.4202055
560,2022-08-30,14:16:04 Z,52.47700483333333,13.420198
561,2022-08-30,14:16:09 Z,52.4770025,13.420208833333334
562,2022-08-30,14:16:14 Z,52.476999666666664,13.4202015
563,2022-08-30,14:16:19 Z,52.4770085,13.420201
564,2022-08-30,14:16:24 Z,52.477025166666664,13.420201333333333
565,2022-08-30,14:16:29 Z,52.47704316666667,13.4202125
566,2022-08-30,14:16:34 Z,52.477053833333336,13.420220666666667
567,2022-08-30,14:16:39 Z,52.477062333333336,13.420205166666667
568,2022-08-30,14:16:44 Z,52.477067166666664,13.420180666666667
569,2022-08-30,14:16:49 Z,52.47706933333333,13.420185166666666
570,2022-08-30,14:16:54 Z,52.477066666666666,13.420179833333334
571,2022-08-30,14:16:59 Z,52.47705166666667,13.420187166666667
572,2022-08-30,14:17:04 Z,52.47703516666667,13.420195833333333
573,2022-08-30,14:17:09 Z,52.47701883333333,13.4201975
574,2022-08-30,14:17:14 Z,52.47699883333333,13.420203666666666
575,2022-08-30,14:17:19 Z,52.476988666666664,13.420201166666667
576,2022-08-30,14:17:24 Z,52.47698883333333,13.420218
577,2022-08-30,14:17:29 Z,52.4769775,13.420206666666667
578,2022-08-30,14:17:34 Z,52.47696666666667,13.420213666666667
579,2022-08-30,14:17:39 Z,52.4769695,13.420207833333333
580,2022-08-30,14:17:44 Z,52.47698466666667,13.420215333333333
581,2022-08-30,14:17:49 Z,52.47699866666667,13.420239
582,2022-08-30,14:17:54 Z,52.47701816666667,13.420227833333334
583,2022-08-30,14:17:59 Z,52.47701083333333,13.420187333333333
584,2022-08-30,14:18:04 Z,52.47698416666667,13.420134666666666
585,2022-08-30,14:18:09 Z,52.47697733333333,13.420075833333334
586,2022-08-30,14:18:14 Z,52.476947833333334,13.420043166666666
587,2022-08-30,14:18:19 Z,52.4769335,13.4199915
588,2022-08-30,14:18:24 Z,52.47693233333333,13.419993166666666
589,2022-08-30,14:18:29 Z,52.47693433333333,13.419987333333333
590,2022-08-30,14:18:34 Z,52.4769295,13.419969833333333
591,2022-08-30,14:18:39 Z,52.47695366666667,13.419932666666666
592,2022-08-30,14:18:44 Z,52.47695233333334,13.419898333333334
593,2022-08-30,14:18:49 Z,52.47696883333333,13.419879833333333
594,2022-08-30,14:18:54 Z,52.47697466666666,13.419883833333333
595,2022-08-30,14:18:59 Z,52.476969,13.4198845
596,2022-08-30,14:19:04 Z,52.4769545,13.419873333333333
597,2022-08-30,14:19:09 Z,52.476921,13.419840666666667
598,2022-08-30,14:19:14 Z,52.476907,13.419821
599,2022-08-30,14:19:19 Z,52.47689733333333,13.419820833333333
600,2022-08-30,14:19:24 Z,52.47686933333333,13.419803166666666
601,2022-08-30,14:19:29 Z,52.476865333333336,13.419801833333333
602,2022-08-30,14:19:34 Z,52.4768575,13.419794
603,2022-08-30,14:19:39 Z,52.476856166666664,13.419761666666666
604,2022-08-30,14:19:44 Z,52.47685416666667,13.4197195
605,2022-08-30,14:19:49 Z,52.476862833333335,13.419729333333333
606,2022-08-30,14:19:54 Z,52.4768765,13.419755166666667
607,2022-08-30,14:19:59 Z,52.47689833333333,13.419809833333334
608,2022-08-30,14:19:59 Z,52.47689833333333,13.419809833333334
609,2022-08-30,14:20:04 Z,52.476904166666664,13.419824833333333
610,2022-08-30,14:20:09 Z,52.47689966666667,13.4198395
611,2022-08-30,14:20:14 Z,52.47688466666666,13.4198475
612,2022-08-30,14:20:19 Z,52.476874,13.419853666666667
613,2022-08-30,14:20:24 Z,52.47686916666667,13.419854333333333
614,2022-08-30,14:20:29 Z,52.47686933333333,13.419844166666667
615,2022-08-30,14:20:34 Z,52.476867,13.419849666666666
616,2022-08-30,14:20:39 Z,52.47685766666667,13.419853833333333
617,2022-08-30,14:20:44 Z,52.4768325,13.419801
618,2022-08-30,14:20:49 Z,52.47685416666667,13.419600833333334
619,2022-08-30,14:20:49 Z,52.47685416666667,13.419600833333334
620,2022-08-30,14:20:54 Z,52.47686066666667,13.419435
621,2022-08-30,14:20:59 Z,52.476877333333334,13.419281
622,2022-08-30,14:21:04 Z,52.476884166666665,13.4191115
623,2022-08-30,14:21:09 Z,52.47687083333334,13.418841166666667
624,2022-08-30,14:21:14 Z,52.47670166666666,13.4186005
625,2022-08-30,14:21:19 Z,52.476662833333336,13.418434833333333
626,2022-08-30,14:21:24 Z,52.476616,13.418277666666667
627,2022-08-30,14:21:29 Z,52.47656683333334,13.417836833333332
628,2022-08-30,14:21:34 Z,52.47656716666667,13.417446833333333
629,2022-08-30,14:21:39 Z,52.4765585,13.417173
630,2022-08-30,14:21:44 Z,52.47655966666667,13.4169675
631,2022-08-30,14:21:49 Z,52.476503,13.416782166666668
632,2022-08-30,14:21:54 Z,52.47648483333333,13.4165545
633,2022-08-30,14:21:59 Z,52.4765105,13.4162925
634,2022-08-30,14:22:04 Z,52.476533833333335,13.416018333333334
635,2022-08-30,14:22:09 Z,52.4765005,13.415771833333334
636,2022-08-30,14:22:14 Z,52.476345,13.415639666666667
637,2022-08-30,14:22:19 Z,52.4761745,13.415656
638,2022-08-30,14:22:24 Z,52.4760195,13.415636666666666
639,2022-08-30,14:22:29 Z,52.475885,13.4156
640,2022-08-30,14:22:34 Z,52.475790833333335,13.415455666666666
641,2022-08-30,14:22:39 Z,52.475717333333336,13.415281666666667
642,2022-08-30,14:22:44 Z,52.47563933333333,13.415271166666667
643,2022-08-30,14:22:49 Z,52.4756565,13.415429833333333
644,2022-08-30,14:22:54 Z,52.47573,13.415436833333333
645,2022-08-30,14:22:59 Z,52.47569433333334,13.415217333333333
646,2022-08-30,14:23:04 Z,52.475651666666664,13.414975333333333
647,2022-08-30,14:23:09 Z,52.47563666666667,13.414771333333332
648,2022-08-30,14:23:14 Z,52.47562883333333,13.4145885
649,2022-08-30,14:23:19 Z,52.4756205,13.4143475
650,2022-08-30,14:23:24 Z,52.4756235,13.414085166666666
651,2022-08-30,14:23:29 Z,52.475615,13.4137825
652,2022-08-30,14:23:34 Z,52.4756,13.413466333333334
653,2022-08-30,14:23:39 Z,52.475577,13.413154
654,2022-08-30,14:23:44 Z,52.4755625,13.412812666666667
655,2022-08-30,14:23:49 Z,52.475554333333335,13.412472
656,2022-08-30,14:23:54 Z,52.47552983333333,13.412160833333333
657,2022-08-30,14:23:59 Z,52.4755125,13.4118515
658,2022-08-30,14:24:04 Z,52.47548366666667,13.411593
659,2022-08-30,14:24:09 Z,52.47546783333333,13.411332833333333
660,2022-08-30,14:24:14 Z,52.475467,13.4110525
661,2022-08-30,14:24:19 Z,52.4754455,13.410763833333334
662,2022-08-30,14:24:24 Z,52.47543133333333,13.410473166666666
663,2022-08-30,14:24:29 Z,52.47541366666667,13.4101795
664,2022-08-30,14:24:34 Z,52.475391,13.409880833333334
665,2022-08-30,14:24:39 Z,52.4753835,13.409595
666,2022-08-30,14:24:44 Z,52.47535633333333,13.409270833333334
667,2022-08-30,14:24:49 Z,52.475403,13.408984833333333
668,2022-08-30,14:24:54 Z,52.475375166666666,13.408794166666667
669,2022-08-30,14:24:59 Z,52.475379,13.408511833333334
670,2022-08-30,14:25:04 Z,52.4753745,13.408232666666667
671,2022-08-30,14:25:09 Z,52.4753665,13.407987333333333
672,2022-08-30,14:25:14 Z,52.475360333333334,13.407733833333333
673,2022-08-30,14:25:19 Z,52.4753515,13.407473833333333
674,2022-08-30,14:25:24 Z,52.47534783333333,13.407207666666666
675,2022-08-30,14:25:29 Z,52.475333,13.406938166666666
676,2022-08-30,14:25:34 Z,52.4753165,13.406676666666666
677,2022-08-30,14:25:39 Z,52.475304666666666,13.406421
678,2022-08-30,14:25:44 Z,52.475294,13.406147333333333
679,2022-08-30,14:25:49 Z,52.4752785,13.4058785
680,2022-08-30,14:25:54 Z,52.475272,13.405591666666666
681,2022-08-30,14:25:59 Z,52.47526,13.405309666666668
682,2022-08-30,14:26:04 Z,52.475253333333335,13.405034
683,2022-08-30,14:26:09 Z,52.47524116666666,13.404756333333333
684,2022-08-30,14:26:14 Z,52.47523016666667,13.404470833333333
685,2022-08-30,14:26:19 Z,52.475212166666665,13.404194833333333
686,2022-08-30,14:26:24 Z,52.475193833333336,13.403912666666667
687,2022-08-30,14:26:29 Z,52.475181166666665,13.403623333333334
688,2022-08-30,14:26:34 Z,52.47516816666667,13.403336333333334
689,2022-08-30,14:26:39 Z,52.47514566666667,13.4030535
690,2022-08-30,14:26:44 Z,52.47512433333333,13.402771333333334
691,2022-08-30,14:26:49 Z,52.475119,13.402467166666666
692,2022-08-30,14:26:54 Z,52.4751,13.402180833333333
693,2022-08-30,14:26:59 Z,52.475076333333334,13.401913833333333
694,2022-08-30,14:27:04 Z,52.47504833333333,13.401670166666667
695,2022-08-30,14:27:09 Z,52.4750405,13.401428166666667
696,2022-08-30,14:27:14 Z,52.47503666666667,13.401174333333334
697,2022-08-30,14:27:19 Z,52.475018166666665,13.400921166666667
698,2022-08-30,14:27:24 Z,52.475013833333335,13.400651666666667
699,2022-08-30,14:27:29 Z,52.475010833333336,13.400401166666667
700,2022-08-30,14:27:34 Z,52.47500133333333,13.400144833333334
701,2022-08-30,14:27:39 Z,52.4750415,13.400029833333333
702,2022-08-30,14:27:44 Z,52.47504583333333,13.400039666666666
703,2022-08-30,14:27:49 Z,52.47508716666667,13.399957333333333
704,2022-08-30,14:27:54 Z,52.4750535,13.3997705
705,2022-08-30,14:27:59 Z,52.474989,13.3996155
706,2022-08-30,14:28:04 Z,52.4749775,13.399316833333334
707,2022-08-30,14:28:09 Z,52.4749695,13.398974166666667
708,2022-08-30,14:28:14 Z,52.474954833333335,13.398607333333333
709,2022-08-30,14:28:19 Z,52.474939166666665,13.398148666666666
710,2022-08-30,14:28:24 Z,52.47491816666667,13.397705333333333
711,2022-08-30,14:28:29 Z,52.4749125,13.397307833333333
712,2022-08-30,14:28:34 Z,52.474891,13.3969605
713,2022-08-30,14:28:39 Z,52.474868,13.396663666666667
714,2022-08-30,14:28:44 Z,52.474868666666666,13.396394666666666
715,2022-08-30,14:28:49 Z,52.47485266666666,13.396092666666666
716,2022-08-30,14:28:54 Z,52.47483183333333,13.395771333333334
717,2022-08-30,14:28:59 Z,52.474819833333335,13.395439166666666
718,2022-08-30,14:29:04 Z,52.474803666666666,13.3951025
719,2022-08-30,14:29:09 Z,52.474781666666665,13.3947975
720,2022-08-30,14:29:14 Z,52.47477533333333,13.3944755
721,2022-08-30,14:29:19 Z,52.474761666666666,13.394129666666666
722,2022-08-30,14:29:24 Z,52.4747495,13.393770666666667
723,2022-08-30,14:29:29 Z,52.47473466666667,13.393417166666667
724,2022-08-30,14:29:34 Z,52.474694,13.393107666666667
725,2022-08-30,14:29:39 Z,52.47468516666667,13.392799166666666
726,2022-08-30,14:29:44 Z,52.47466566666667,13.3925035
727,2022-08-30,14:29:49 Z,52.47465616666667,13.3922365
728,2022-08-30,14:29:54 Z,52.47468583333333,13.392100666666666
729,2022-08-30,14:29:59 Z,52.47469433333333,13.392092333333334
730,2022-08-30,14:30:04 Z,52.474694166666666,13.392092666666667
731,2022-08-30,14:30:09 Z,52.474693,13.392091333333333
732,2022-08-30,14:30:14 Z,52.47469233333333,13.392091833333334
733,2022-08-30,14:30:19 Z,52.47469383333333,13.392090833333333
734,2022-08-30,14:30:24 Z,52.47469366666667,13.392090833333333
735,2022-08-30,14:30:29 Z,52.474693,13.3920905
736,2022-08-30,14:30:34 Z,52.47469233333333,13.392090166666666
737,2022-08-30,14:30:39 Z,52.474692,13.3920915
738,2022-08-30,14:30:44 Z,52.47469433333333,13.392081666666666
739,2022-08-30,14:30:49 Z,52.474693333333335,13.3920825
740,2022-08-30,14:30:54 Z,52.474691666666665,13.392086666666668
741,2022-08-30,14:30:59 Z,52.47469266666667,13.392088833333334
742,2022-08-30,14:31:04 Z,52.474689833333336,13.392074666666666
743,2022-08-30,14:31:09 Z,52.47468816666667,13.392072833333334
744,2022-08-30,14:31:14 Z,52.47468766666667,13.3920695
745,2022-08-30,14:31:19 Z,52.474688,13.392068166666666
746,2022-08-30,14:31:24 Z,52.47468816666667,13.3920655
747,2022-08-30,14:31:29 Z,52.474690833333334,13.392065666666667
748,2022-08-30,14:31:34 Z,52.4746845,13.3920745
749,2022-08-30,14:31:39 Z,52.47469,13.3920685
750,2022-08-30,14:31:44 Z,52.47468416666667,13.392069166666667
751,2022-08-30,14:31:49 Z,52.47468083333333,13.392065
752,2022-08-30,14:31:54 Z,52.47465366666667,13.391910166666667
753,2022-08-30,14:31:59 Z,52.47462083333333,13.391497833333334
754,2022-08-30,14:32:04 Z,52.47460983333333,13.391098166666668
755,2022-08-30,14:32:09 Z,52.474600333333335,13.390784666666667
756,2022-08-30,14:32:14 Z,52.474609666666666,13.390532666666667
757,2022-08-30,14:32:19 Z,52.47463166666667,13.390282333333333
758,2022-08-30,14:32:24 Z,52.47463283333333,13.390153333333334
759,2022-08-30,14:32:29 Z,52.4746335,13.3901475
760,2022-08-30,14:32:34 Z,52.474636,13.390147833333334
761,2022-08-30,14:32:39 Z,52.4746365,13.390151333333334
762,2022-08-30,14:32:44 Z,52.47463966666667,13.390156166666667
763,2022-08-30,14:32:49 Z,52.47463583333333,13.390163
764,2022-08-30,14:32:54 Z,52.47463916666667,13.390166
765,2022-08-30,14:32:59 Z,52.47464316666667,13.390156666666666
766,2022-08-30,14:33:04 Z,52.47464516666667,13.3901535
767,2022-08-30,14:33:09 Z,52.47464566666667,13.390154
768,2022-08-30,14:33:14 Z,52.474645,13.390151
769,2022-08-30,14:33:19 Z,52.474646,13.39015
770,2022-08-30,14:33:24 Z,52.474644166666664,13.390149833333334
771,2022-08-30,14:33:24 Z,52.474644166666664,13.390149833333334
772,2022-08-30,14:33:29 Z,52.474643666666665,13.390149833333334
773,2022-08-30,14:33:34 Z,52.4746435,13.390151
774,2022-08-30,14:33:39 Z,52.474644166666664,13.390153333333334
775,2022-08-30,14:33:44 Z,52.47464333333333,13.390155166666666
776,2022-08-30,14:33:49 Z,52.47464333333333,13.390157
777,2022-08-30,14:33:54 Z,52.474642833333334,13.390156333333334
778,2022-08-30,14:33:59 Z,52.47464266666667,13.390157166666667
779,2022-08-30,14:34:04 Z,52.474643666666665,13.390161666666666
780,2022-08-30,14:34:09 Z,52.474645,13.390162666666667
781,2022-08-30,14:34:14 Z,52.4746455,13.390160166666666
782,2022-08-30,14:34:19 Z,52.474645333333335,13.390159
783,2022-08-30,14:34:24 Z,52.474645333333335,13.390158833333333
784,2022-08-30,14:34:29 Z,52.47464566666667,13.390158
785,2022-08-30,14:34:34 Z,52.47464566666667,13.3901565
786,2022-08-30,14:34:39 Z,52.47464566666667,13.390156
787,2022-08-30,14:34:44 Z,52.47464566666667,13.3901555
788,2022-08-30,14:34:49 Z,52.47464566666667,13.390155166666666
789,2022-08-30,14:34:54 Z,52.4746465,13.390154166666667
790,2022-08-30,14:34:59 Z,52.4746465,13.390155
791,2022-08-30,14:35:04 Z,52.474646,13.3901545
792,2022-08-30,14:35:09 Z,52.47464683333333,13.390155333333333
793,2022-08-30,14:35:14 Z,52.474648,13.3901585
794,2022-08-30,14:35:19 Z,52.4746485,13.390158666666666
795,2022-08-30,14:35:24 Z,52.474647833333336,13.3901545
796,2022-08-30,14:35:29 Z,52.474648,13.390151166666667
797,2022-08-30,14:35:34 Z,52.474648333333334,13.390148833333333
798,2022-08-30,14:35:39 Z,52.4746485,13.3901475
799,2022-08-30,14:35:44 Z,52.47464933333333,13.390150166666666
800,2022-08-30,14:35:49 Z,52.474649,13.390151
801,2022-08-30,14:35:54 Z,52.47464933333333,13.390149333333333
802,2022-08-30,14:35:59 Z,52.474648,13.390149166666667
803,2022-08-30,14:36:04 Z,52.474646666666665,13.390149666666666
804,2022-08-30,14:36:09 Z,52.4746455,13.390150666666667
805,2022-08-30,14:36:14 Z,52.4746345,13.390133333333333
806,2022-08-30,14:36:19 Z,52.474573166666666,13.390089666666666
807,2022-08-30,14:36:24 Z,52.4745255,13.390017333333333
808,2022-08-30,14:36:29 Z,52.47444433333333,13.389972
809,2022-08-30,14:36:34 Z,52.4743265,13.389957
810,2022-08-30,14:36:39 Z,52.474203833333334,13.3898845
811,2022-08-30,14:36:44 Z,52.4740685,13.3898305
812,2022-08-30,14:36:49 Z,52.473923166666665,13.389832333333333
813,2022-08-30,14:36:54 Z,52.473771,13.389834333333333
814,2022-08-30,14:36:59 Z,52.473614,13.389868166666666
815,2022-08-30,14:37:04 Z,52.4734555,13.389893833333334
816,2022-08-30,14:37:09 Z,52.473299833333336,13.389939666666667
817,2022-08-30,14:37:14 Z,52.473142,13.389984666666667
818,2022-08-30,14:37:19 Z,52.472984333333336,13.3900375
819,2022-08-30,14:37:24 Z,52.472827,13.390096666666667
820,2022-08-30,14:37:29 Z,52.472672,13.390171333333333
821,2022-08-30,14:37:34 Z,52.472514833333335,13.390243333333334
822,2022-08-30,14:37:39 Z,52.472359,13.3903435
823,2022-08-30,14:37:44 Z,52.47220316666667,13.390435833333333
824,2022-08-30,14:37:49 Z,52.4720525,13.390526166666668
825,2022-08-30,14:37:54 Z,52.47190466666667,13.3906345
826,2022-08-30,14:37:59 Z,52.47175416666666,13.390749166666666
827,2022-08-30,14:38:04 Z,52.471607166666665,13.3908735
828,2022-08-30,14:38:09 Z,52.4714645,13.391004833333334
829,2022-08-30,14:38:14 Z,52.47132,13.391136666666666
830,2022-08-30,14:38:19 Z,52.47118733333333,13.391299666666667
831,2022-08-30,14:38:24 Z,52.471068,13.391485666666666
832,2022-08-30,14:38:29 Z,52.470967333333334,13.3916815
833,2022-08-30,14:38:34 Z,52.47087283333333,13.391870166666667
834,2022-08-30,14:38:39 Z,52.47078883333333,13.392072
835,2022-08-30,14:38:44 Z,52.47070566666667,13.392290833333334
836,2022-08-30,14:38:49 Z,52.47062866666667,13.392515333333334
837,2022-08-30,14:38:54 Z,52.47061433333333,13.392751166666667
838,2022-08-30,14:38:59 Z,52.470622666666664,13.392992833333333
839,2022-08-30,14:39:04 Z,52.470650166666665,13.393223666666668
840,2022-08-30,14:39:09 Z,52.47067083333334,13.3934435
841,2022-08-30,14:39:14 Z,52.470683,13.3936545
842,2022-08-30,14:39:19 Z,52.47068266666667,13.393878666666666
843,2022-08-30,14:39:24 Z,52.470679833333335,13.394117833333333
844,2022-08-30,14:39:29 Z,52.47067783333333,13.394358
845,2022-08-30,14:39:34 Z,52.47067533333333,13.394597333333333
846,2022-08-30,14:39:39 Z,52.470678666666664,13.394833333333333
847,2022-08-30,14:39:44 Z,52.4706715,13.395070833333333
848,2022-08-30,14:39:49 Z,52.470680333333334,13.3953075
849,2022-08-30,14:39:54 Z,52.470703666666665,13.395536333333334
850,2022-08-30,14:39:59 Z,52.47071016666666,13.3957635
851,2022-08-30,14:40:04 Z,52.47070933333333,13.395992333333334
852,2022-08-30,14:40:09 Z,52.4707165,13.396228833333334
853,2022-08-30,14:40:14 Z,52.4707145,13.3964765
854,2022-08-30,14:40:19 Z,52.47071866666667,13.396728666666666
855,2022-08-30,14:40:24 Z,52.470722,13.396980666666666
856,2022-08-30,14:40:29 Z,52.470733,13.397224833333333
857,2022-08-30,14:40:34 Z,52.47073533333333,13.3974685
858,2022-08-30,14:40:39 Z,52.470738833333336,13.3977215
859,2022-08-30,14:40:44 Z,52.470746166666665,13.397978666666667
860,2022-08-30,14:40:49 Z,52.470752166666664,13.398227666666667
861,2022-08-30,14:40:54 Z,52.470761833333334,13.3984815
862,2022-08-30,14:40:59 Z,52.47075233333333,13.398734
863,2022-08-30,14:41:04 Z,52.470750333333335,13.398989666666667
864,2022-08-30,14:41:09 Z,52.470768666666665,13.399233333333333
865,2022-08-30,14:41:14 Z,52.47078116666667,13.399472833333334
866,2022-08-30,14:41:19 Z,52.47079466666667,13.399713333333333
867,2022-08-30,14:41:24 Z,52.4708035,13.399945666666667
868,2022-08-30,14:41:29 Z,52.4708185,13.400168333333333
869,2022-08-30,14:41:34 Z,52.470820833333335,13.400393833333334
870,2022-08-30,14:41:39 Z,52.470816666666664,13.400632333333334
871,2022-08-30,14:41:44 Z,52.4708215,13.400881333333333
872,2022-08-30,14:41:49 Z,52.470824666666665,13.401122166666667
873,2022-08-30,14:41:54 Z,52.470832,13.401350666666668
874,2022-08-30,14:41:59 Z,52.47084433333333,13.401572166666666
875,2022-08-30,14:42:04 Z,52.470849666666666,13.401782333333333
876,2022-08-30,14:42:09 Z,52.47085766666667,13.401997166666666
877,2022-08-30,14:42:14 Z,52.47086083333333,13.402217666666667
878,2022-08-30,14:42:19 Z,52.4708765,13.402436666666667
879,2022-08-30,14:42:24 Z,52.4708815,13.4026595
880,2022-08-30,14:42:29 Z,52.47088683333333,13.402869833333334
881,2022-08-30,14:42:34 Z,52.4708825,13.403088666666667
882,2022-08-30,14:42:39 Z,52.470881,13.4033105
883,2022-08-30,14:42:44 Z,52.47088433333333,13.403534
884,2022-08-30,14:42:49 Z,52.47089033333334,13.403755166666667
885,2022-08-30,14:42:54 Z,52.47089733333333,13.403974166666666
886,2022-08-30,14:42:59 Z,52.470913833333334,13.404185333333333
887,2022-08-30,14:43:04 Z,52.47092116666666,13.404402833333334
888,2022-08-30,14:43:09 Z,52.47091916666667,13.404632666666666
889,2022-08-30,14:43:14 Z,52.4709185,13.404863
890,2022-08-30,14:43:19 Z,52.47091433333333,13.4051015
891,2022-08-30,14:43:24 Z,52.4709155,13.405351333333334
892,2022-08-30,14:43:29 Z,52.47091733333333,13.405593166666666
893,2022-08-30,14:43:34 Z,52.470923666666664,13.405833166666667
894,2022-08-30,14:43:39 Z,52.470933,13.4060655
895,2022-08-30,14:43:44 Z,52.4709405,13.406292666666667
896,2022-08-30,14:43:49 Z,52.47094083333333,13.406516166666666
897,2022-08-30,14:43:54 Z,52.4709445,13.406745166666667
898,2022-08-30,14:43:59 Z,52.4709505,13.4069765
899,2022-08-30,14:44:04 Z,52.47095733333333,13.407204
900,2022-08-30,14:44:09 Z,52.470962166666666,13.4074325
901,2022-08-30,14:44:14 Z,52.47097133333333,13.407653166666666
902,2022-08-30,14:44:19 Z,52.47097,13.407866666666667
903,2022-08-30,14:44:24 Z,52.4709815,13.4080805
904,2022-08-30,14:44:29 Z,52.4709905,13.408298
905,2022-08-30,14:44:34 Z,52.4709975,13.408515666666666
906,2022-08-30,14:44:39 Z,52.470999666666664,13.408734833333334
907,2022-08-30,14:44:44 Z,52.470996166666666,13.408959
908,2022-08-30,14:44:49 Z,52.4710005,13.409187666666666
909,2022-08-30,14:44:54 Z,52.471010666666665,13.409417166666667
910,2022-08-30,14:44:59 Z,52.47101166666667,13.4096475
911,2022-08-30,14:45:04 Z,52.471014833333335,13.409867833333333
912,2022-08-30,14:45:09 Z,52.471021666666665,13.410086
913,2022-08-30,14:45:14 Z,52.47102533333333,13.410308166666667
914,2022-08-30,14:45:19 Z,52.471031833333335,13.410535333333334
915,2022-08-30,14:45:24 Z,52.4710445,13.410763666666666
916,2022-08-30,14:45:29 Z,52.47105066666666,13.410998
917,2022-08-30,14:45:34 Z,52.471060666666666,13.411238
918,2022-08-30,14:45:39 Z,52.47106216666667,13.4114845
919,2022-08-30,14:45:44 Z,52.47106733333333,13.411725666666667
920,2022-08-30,14:45:49 Z,52.471067,13.411962166666667
921,2022-08-30,14:45:54 Z,52.47107283333333,13.412201833333333
922,2022-08-30,14:45:59 Z,52.47108566666667,13.412442
923,2022-08-30,14:46:04 Z,52.471091666666666,13.412676666666666
924,2022-08-30,14:46:09 Z,52.471101166666664,13.4129175
925,2022-08-30,14:46:14 Z,52.471105,13.413158833333334
926,2022-08-30,14:46:19 Z,52.47111066666667,13.413400666666666
927,2022-08-30,14:46:24 Z,52.47111783333333,13.4136365
928,2022-08-30,14:46:29 Z,52.471127333333335,13.413872
929,2022-08-30,14:46:34 Z,52.47113483333333,13.414104666666667
